  5.2164829e-014  5.2164829e-014  5.2164829e-014
 -8.5582497e-014 -8.5582497e-014 -8.5582497e-014
 -1.0025900e-013 -1.0025900e-013 -1.0025900e-013
 -5.6639237e-014 -5.6639237e-014 -5.6639237e-014
 -1.8498764e-014 -1.8498764e-014 -1.8498764e-014
  1.6527553e-014  1.6527553e-014  1.6527553e-014
  2.2238411e-014  2.2238411e-014  2.2238411e-014
  1.8601637e-014  1.8601637e-014  1.8601637e-014
  6.3870857e-015  6.3870857e-015  6.3870857e-015
 -7.8878153e-016 -7.8878153e-016 -7.8878153e-016
 -5.6687534e-015 -5.6687534e-015 -5.6687534e-015
 -5.3821758e-015 -5.3821758e-015 -5.3821758e-015
 -2.5341119e-015 -2.5341119e-015 -2.5341119e-015
 -5.6654980e-016 -5.6654980e-016 -5.6654980e-016
  1.0883101e-015  1.0883101e-015  1.0883101e-015
  1.2888121e-015  1.2888121e-015  1.2888121e-015
  8.1809645e-016  8.1809645e-016  8.1809645e-016
  3.6693625e-016  3.6693625e-016  3.6693625e-016
 -1.0780391e-016 -1.0780391e-016 -1.0780391e-016
 -2.3205697e-016 -2.3205697e-016 -2.3205697e-016
 -2.0970001e-016 -2.0970001e-016 -2.0970001e-016
 -1.3440648e-016 -1.3440648e-016 -1.3440648e-016
  1.0000000e-003  1.0000000e-003  1.0000000e-003
 -7.5497878e-004 -4.7568494e-004 -1.2405025e-003
 -9.0185812e-004  1.7369880e-004 -2.7714447e-003
 -5.7069816e-004  9.9628460e-004 -3.2914031e-003
 -1.4230411e-003  5.1271762e-004 -4.7929130e-003
 -1.7680525e-003  6.3494567e-004 -5.9777816e-003
 -2.2224070e-003  1.0458274e-003 -7.7499315e-003
 -2.1473589e-003  1.2710697e-003 -8.1544890e-003
  1.6338913e-004  1.1408415e-003 -3.5104565e-003
 -1.8836840e-002  2.4454349e-003 -4.4679448e-002
  3.7446955e-002 -1.2948610e-003  7.5842027e-002
  1.0874156e-002  1.4932699e-003  1.7181671e-002
  9.3285203e-003  6.1282495e-004  1.5339798e-002
  1.9175387e-002  5.6764321e-004  3.5750046e-002
  2.3939575e-002  4.6691803e-004  4.4085887e-002
  2.1396438e-002  3.3464438e-005  4.1495930e-002
  2.3604113e-002  8.7903571e-005  4.4095959e-002
  2.7504437e-002  1.2465928e-004  5.2936746e-002
  3.0646290e-002 -2.8800243e-004  5.9884732e-002
  3.2160915e-002 -1.3501362e-004  6.2715773e-002
  3.3095429e-002 -8.1549086e-004  6.7185081e-002
  3.5599234e-002 -5.5221730e-004  7.0339854e-002
  3.8808482e-002 -9.4926223e-004  7.8425491e-002
  4.1112395e-002 -1.1915632e-003  8.3699828e-002
  4.2466283e-002 -1.9648761e-003  8.7624291e-002
  4.0631604e-002 -1.5610332e-003  8.3327881e-002
  6.6096181e-002 -3.1638482e-003  1.3841970e-001
  6.7744695e-003  2.2315474e-005  1.1590317e-002
  3.9621399e-002 -2.3026162e-003  8.2874867e-002
  3.9454568e-002 -2.0423211e-003  8.2462353e-002
  3.3111777e-002 -1.8086424e-003  6.7984486e-002
  3.0319345e-002 -2.4063923e-003  6.4664997e-002
  3.2857204e-002 -1.8872548e-003  6.7710388e-002
  3.3555931e-002 -2.6497487e-003  7.0831257e-002
  3.1522754e-002 -2.1590420e-003  6.7981594e-002
  2.9367014e-002 -2.7909620e-003  6.2285544e-002
  3.0271876e-002 -2.6776967e-003  6.3711656e-002
  3.0315284e-002 -2.6292392e-003  6.3952207e-002
  2.9662114e-002 -2.9828847e-003  6.3971718e-002
  2.8857823e-002 -3.1649485e-003  6.1090852e-002
  2.7552947e-002 -2.6785792e-003  5.9715514e-002
  2.7643318e-002 -2.8382740e-003  5.8901661e-002
  2.7531570e-002 -2.9932784e-003  5.8582708e-002
  2.6531013e-002 -3.2827344e-003  5.8963770e-002
  2.6173653e-002 -2.6289166e-003  5.6584857e-002
  2.5489718e-002 -3.5438721e-003  5.5750607e-002
  2.4880423e-002 -2.4272807e-003  5.4165256e-002
  2.3687085e-002 -3.2778119e-003  5.4407601e-002
  2.3806242e-002 -2.7672304e-003  5.2756156e-002
  2.3095176e-002 -3.2711655e-003  5.2298693e-002
  2.2988477e-002 -2.3823181e-003  5.0452803e-002
  2.2034774e-002 -3.0800528e-003  4.9482277e-002
  2.1297466e-002 -2.6850203e-003  4.8675606e-002
  2.0860665e-002 -3.0809363e-003  4.7496180e-002
  2.0772696e-002 -2.5187067e-003  4.6018768e-002
  1.9598304e-002 -2.9409371e-003  4.5909048e-002
  1.9708068e-002 -2.5353422e-003  4.4467962e-002
  1.8678737e-002 -3.1576386e-003  4.4112308e-002
  1.8753293e-002 -2.0004505e-003  4.1794246e-002
  1.7508321e-002 -3.1372173e-003  4.2477917e-002
  1.7800789e-002 -2.7711437e-003  4.0389404e-002
  1.7064316e-002 -2.4155342e-003  3.9721799e-002
  1.6510849e-002 -2.6896087e-003  3.9137061e-002
  1.6461307e-002 -2.6096526e-003  3.7488837e-002
  1.5959354e-002 -2.6850480e-003  3.6655604e-002
  1.5533473e-002 -2.2556923e-003  3.5360335e-002
  1.4965242e-002 -2.4748871e-003  3.4725683e-002
  1.4157398e-002 -2.4497070e-003  3.4058920e-002
  1.3978950e-002 -2.5653218e-003  3.2506055e-002
  1.3340292e-002 -2.7179588e-003  3.1954862e-002
  1.2798919e-002 -2.1473052e-003  3.0620278e-002
  1.2375351e-002 -2.4464019e-003  2.9940905e-002
  1.1876085e-002 -1.9180506e-003  2.8887151e-002
  1.0987490e-002 -2.4775890e-003  2.8109830e-002
  1.1241015e-002 -2.0311985e-003  2.6178760e-002
  1.0069402e-002 -2.1764788e-003  2.6481562e-002
  9.9808329e-003 -1.7309701e-003  2.4063924e-002
  9.2859201e-003 -1.5859880e-003  2.3487117e-002
  8.6172375e-003 -2.2512570e-003  2.2922035e-002
  8.2209689e-003 -1.3023834e-003  2.1318000e-002
  7.7921841e-003 -1.5546239e-003  2.0185834e-002
  6.9329304e-003 -1.9274839e-003  1.9639116e-002
  7.0026510e-003 -1.7550758e-003  1.8436057e-002
  5.7531344e-003 -1.3134569e-003  1.7729129e-002
  5.5578313e-003 -1.8725587e-003  1.6294466e-002
  5.4697537e-003 -1.1686341e-003  1.5456964e-002
  4.9236443e-003 -1.2161758e-003  1.4455936e-002
  4.4485756e-003 -8.7771907e-004  1.3220473e-002
  3.7550941e-003 -1.6330854e-003  1.2861771e-002
  3.8069836e-003 -1.2495422e-003  1.1485867e-002
  3.2107778e-003 -1.1592409e-003  1.0037006e-002
  2.9374720e-003 -6.3302116e-004  9.3677423e-003
  2.4859929e-003 -1.1832923e-003  7.9289287e-003
  2.0615793e-003 -8.1223087e-004  7.1277358e-003
  1.6467768e-003 -1.0687734e-003  6.0120734e-003
  1.4274437e-003 -8.1344874e-004  4.7979104e-003
  9.8900082e-004 -4.5676511e-004  3.2668815e-003
  2.5913247e-004 -7.5550194e-004  3.2428632e-003
  7.5356484e-004  8.6659748e-005  1.1697149e-003
 -8.3909108e-004 -2.6512613e-004 -3.9374094e-004
  1.0000000e-003  1.0000000e-003  1.0000000e-003
 -1.6892263e-003 -1.6947410e-003  4.3979024e-005
  1.7238525e-003  9.8324654e-004  1.4508671e-003
 -6.1103343e-004 -1.3172423e-003  1.5983106e-003
  1.3688429e-003  7.0192392e-004  1.1810192e-003
  7.7988356e-004 -9.5602809e-004  2.7935723e-003
  9.5322051e-004 -4.7472736e-004  2.6870431e-003
  2.1387498e-003  1.1842843e-004  2.2432897e-003
  1.6036936e-003 -2.6913641e-005  3.3326196e-003
  1.3645469e-003 -1.5195202e-003  4.1996587e-003
  1.9026172e-003  1.7198159e-005  3.6829244e-003
  1.9048873e-003 -6.8408793e-004  3.8917980e-003
  9.6459323e-004 -2.1082459e-003  5.0990898e-003
  1.2421226e-003 -1.4367479e-003  4.5428594e-003
  1.5645163e-003 -1.1162478e-003  4.1504422e-003
  1.0352494e-003 -2.8663142e-003  5.5871629e-003
  1.5168167e-003 -1.8062221e-003  4.8011427e-003
  2.0787183e-003 -1.4548476e-003  4.3567367e-003
  1.1999004e-003 -3.4533120e-003  6.3806470e-003
  2.7422949e-003 -1.2267296e-003  4.4459799e-003
  2.5138114e-003 -2.5762850e-003  5.8883469e-003
  2.3324526e-003 -3.0694521e-003  6.8521685e-003
  3.5873624e-003 -1.6770904e-003  5.4218063e-003
  3.3892615e-003 -2.5866257e-003  6.6612210e-003
  3.9727424e-003 -2.5910484e-003  6.6770941e-003
  4.6092393e-003 -1.5880936e-003  6.0067147e-003
  4.7837636e-003 -2.4129614e-003  6.2229006e-003
  4.6661188e-003 -2.5089454e-003  6.6970403e-003
  5.0689458e-003 -2.5749082e-003  6.2476795e-003
  4.6713104e-003 -3.1711646e-003  7.0588047e-003
  4.5991134e-003 -4.1262443e-003  7.1622092e-003
  4.2582265e-003 -3.7123130e-003  7.1608089e-003
  4.3830508e-003 -4.7881380e-003  7.3392943e-003
  3.0954126e-003 -5.3273061e-003  8.2561608e-003
  4.9796084e-003 -4.0493921e-003  6.4534953e-003
  2.1951205e-003 -6.8943473e-003  8.7939809e-003
  3.4667686e-003 -5.0078462e-003  7.4067258e-003
  2.7561116e-003 -7.0197495e-003  8.4089504e-003
  1.8700542e-003 -6.5108607e-003  8.1750642e-003
  1.7647859e-003 -7.9942939e-003  9.2963835e-003
  1.2572500e-003 -6.6475638e-003  7.5543927e-003
  9.1247786e-004 -8.6453081e-003  9.6701503e-003
  7.8013568e-004 -7.9026419e-003  8.3959503e-003
  1.6797288e-003 -7.8540814e-003  8.5757306e-003
  1.9732224e-003 -8.9197227e-003  9.3930534e-003
  1.8832690e-003 -7.7623285e-003  8.2739880e-003
  4.1712513e-003 -8.0361476e-003  9.0451315e-003
  3.0438275e-003 -7.3534268e-003  7.3456651e-003
  2.7064145e-003 -8.6985668e-003  8.9559292e-003
  2.8111745e-003 -8.6020727e-003  8.3923607e-003
  2.2686782e-003 -7.5580385e-003  7.2447296e-003
  5.7053567e-004 -9.4879940e-003  8.4458568e-003
 -8.3285157e-004 -9.4711937e-003  7.9894338e-003
 -2.7346842e-004 -7.5337620e-003  6.8131374e-003
 -2.7701408e-003 -9.9051860e-003  7.7730659e-003
 -1.4510507e-003 -7.9201602e-003  6.6248411e-003
 -3.1729268e-003 -8.8443970e-003  6.7532064e-003
 -2.3535717e-003 -8.0571819e-003  6.5934460e-003
 -2.2612541e-003 -8.6556572e-003  6.6856623e-003
 -2.5134381e-003 -6.4747743e-003  5.1604095e-003
 -5.3746674e-003 -6.7965668e-003  5.5875434e-003
 -3.9813750e-003 -7.9275546e-003  5.9264733e-003
 -6.8378270e-003 -5.9368077e-003  6.2677749e-003
 -6.1911339e-003 -6.0171309e-003  4.5503970e-003
 -7.8062156e-003 -5.4136232e-003  5.7008425e-003
 -7.3280670e-003 -6.6916377e-003  6.0830003e-003
 -6.9642762e-003 -3.3232713e-003  3.7327316e-003
 -8.9330328e-003 -4.6237148e-003  5.0236109e-003
 -8.4737344e-003 -4.8590348e-003  5.2008287e-003
 -8.6718377e-003 -2.7411669e-003  3.7212438e-003
 -8.0887775e-003 -3.3254286e-003  4.0597625e-003
 -1.0378565e-002 -4.2630925e-003  5.4594529e-003
 -6.2092137e-003 -2.3100300e-003  3.0545370e-003
 -9.2193229e-003 -3.4472775e-003  4.6536223e-003
 -7.0406859e-003 -3.7637589e-003  5.0820877e-003
 -8.0796437e-003 -2.3494123e-003  3.7064515e-003
 -6.8327826e-003 -2.9204166e-003  4.6086919e-003
 -8.3917859e-003 -3.2594264e-003  4.6553765e-003
 -6.4776043e-003 -2.1028857e-003  3.8728768e-003
 -7.4214499e-003 -2.6414473e-003  3.9067329e-003
 -6.1236969e-003 -2.0605924e-003  4.2114320e-003
 -6.1276985e-003 -2.8596888e-003  4.4072521e-003
 -6.2575893e-003 -2.5485824e-003  5.0909413e-003
 -4.8210240e-003 -1.7623666e-003  3.6914452e-003
 -6.0365017e-003 -3.4145741e-003  5.8547090e-003
 -5.0545553e-003 -1.5351902e-003  4.1115011e-003
 -5.8993126e-003 -3.3864426e-003  5.4319137e-003
 -5.4756453e-003 -2.4191443e-003  5.1803129e-003
 -4.7518943e-003 -2.4966880e-003  4.8075326e-003
 -6.0561503e-003 -1.2473281e-003  3.8304652e-003
 -6.2861156e-003 -3.4641727e-003  6.0606451e-003
 -3.7182039e-003 -2.6380098e-005  2.8693298e-003
 -6.1440228e-003 -2.7344965e-003  5.4252474e-003
 -4.8336862e-003  2.6612893e-004  3.2845184e-003
 -4.0487809e-003 -3.7329238e-003  5.9287458e-003
 -2.4546035e-003  1.4646498e-003 -1.5242132e-004
 -3.6124570e-003 -3.1920047e-003  4.8648725e-003
 -9.4748063e-004  2.4492101e-004  7.3836557e-004
 -5.1870363e-004 -4.1444520e-005 -4.2886322e-004
  1.6686760e-003  6.5814201e-004 -2.0585852e-003
  1.0000000e-003  1.0000000e-003  1.0000000e-003
  5.9579725e-004  2.1140996e-005 -3.1691464e-003
  7.6479855e-004 -1.5190084e-004 -8.6613060e-004
  3.3620664e-004 -1.1039570e-004  4.5108129e-004
  5.0006159e-004 -4.8999133e-004 -3.6144763e-004
  1.2638143e-004 -6.7148158e-004 -1.0809099e-003
  3.0617961e-004 -6.3876186e-004 -4.3443891e-004
  3.4734033e-004 -4.4759259e-004  4.5720309e-004
  7.7238405e-004 -2.2194264e-004 -1.2917971e-003
 -7.9270407e-004 -2.2232334e-003  5.8783787e-004
  1.2922397e-004 -1.5806680e-003 -2.8605745e-004
 -1.1874882e-004 -1.7355005e-003  1.7207419e-004
 -1.0629947e-003 -2.4992447e-003  1.0451162e-003
 -1.4506379e-004 -1.9249416e-003  3.0284275e-004
 -2.8347923e-004 -2.8528939e-003  7.6114112e-004
 -5.6878855e-004 -2.6940059e-003  3.9771576e-004
 -1.7202883e-003 -3.7942050e-003  2.2285483e-003
 -4.7956993e-004 -3.5390250e-003  1.2412377e-003
 -4.3113308e-004 -3.4876071e-003  1.2635252e-003
 -2.4277906e-003 -4.0190317e-003  2.0066001e-003
 -3.9490484e-005 -3.8698552e-003  1.3604870e-003
 -1.3798885e-003 -4.2771170e-003  2.2188186e-003
 -1.3688758e-003 -4.1915391e-003  1.8543589e-003
 -1.7130036e-003 -5.2788821e-003  2.9487573e-003
  3.8642146e-004 -3.2624421e-003  9.6529954e-004
 -1.1587646e-003 -4.8995490e-003  2.7552285e-003
 -1.1126580e-003 -5.8562294e-003  3.8529993e-003
 -8.0358187e-004 -4.7363778e-003  2.7255227e-003
 -1.1206502e-004 -5.3737961e-003  3.4876257e-003
 -5.6745242e-004 -4.4604899e-003  3.5809902e-003
  4.4071193e-005 -5.0412146e-003  2.9805529e-003
  1.8526624e-005 -4.9276462e-003  4.4212382e-003
  2.4146343e-005 -5.7735838e-003  4.4678083e-003
  3.4148859e-004 -4.8465170e-003  4.3461028e-003
  1.0257939e-003 -4.9887337e-003  4.4114637e-003
  6.6789954e-004 -5.4917284e-003  5.1188002e-003
  1.6235732e-003 -4.7920382e-003  5.0791205e-003
  3.5433238e-004 -5.1533055e-003  5.9563609e-003
  2.7282441e-003 -5.0726881e-003  5.2039960e-003
  1.3640500e-003 -5.5670912e-003  6.4950346e-003
  1.2781269e-003 -5.6926287e-003  7.0207351e-003
  2.0191982e-003 -5.3521285e-003  5.8835988e-003
  2.5649341e-003 -5.0057849e-003  6.3541749e-003
  7.3455884e-004 -6.5087213e-003  8.3843594e-003
  3.2789527e-003 -4.8810096e-003  5.8091851e-003
  1.3513891e-003 -6.0620457e-003  7.7289368e-003
  3.2846602e-003 -4.8064818e-003  6.5463961e-003
  2.8260983e-003 -5.5587033e-003  6.7423049e-003
  2.7306577e-003 -6.1011631e-003  7.7262513e-003
  2.8954959e-003 -5.7651089e-003  8.0436313e-003
  3.5757660e-003 -5.4400146e-003  6.5953587e-003
  2.5427797e-003 -5.8290455e-003  8.5701167e-003
  3.9610050e-003 -5.6388367e-003  7.6045020e-003
  2.5028745e-003 -6.5225308e-003  9.1096380e-003
  3.8822245e-003 -4.7277843e-003  7.2902952e-003
  2.8086327e-003 -5.8495498e-003  8.6050686e-003
  3.9156207e-003 -5.8904773e-003  8.5621881e-003
  2.6206201e-003 -6.2954935e-003  9.9647514e-003
  3.4708746e-003 -4.7871190e-003  7.9161673e-003
  4.2173224e-003 -5.0723063e-003  9.3791038e-003
  3.6782020e-003 -5.6321060e-003  9.8640959e-003
  3.9051159e-003 -5.2741050e-003  1.0041190e-002
  4.4133706e-003 -4.5416609e-003  9.8667307e-003
  3.2898074e-003 -5.8258195e-003  1.1438847e-002
  4.7053157e-003 -4.0478373e-003  1.0618046e-002
  3.7166887e-003 -5.4452976e-003  1.1818041e-002
  4.3014270e-003 -4.0212111e-003  1.1467284e-002
  4.1131327e-003 -4.9979422e-003  1.2142076e-002
  4.4121635e-003 -4.3017111e-003  1.2260528e-002
  4.3729848e-003 -4.6478768e-003  1.2961534e-002
  5.0329667e-003 -3.5969175e-003  1.1781619e-002
  3.8372481e-003 -4.4127784e-003  1.3351129e-002
  4.8678763e-003 -3.9027529e-003  1.2925760e-002
  5.3846333e-003 -3.7460312e-003  1.2914661e-002
  4.1075314e-003 -4.1743914e-003  1.3720881e-002
  5.4512856e-003 -2.8642078e-003  1.2857424e-002
  5.5937013e-003 -3.3464539e-003  1.3327648e-002
  5.6696099e-003 -3.2697473e-003  1.3884525e-002
  5.5574044e-003 -2.8058747e-003  1.3526459e-002
  5.4546826e-003 -2.9543106e-003  1.3996980e-002
  6.1238266e-003 -2.4544531e-003  1.4085140e-002
  6.2488000e-003 -2.1492520e-003  1.3972704e-002
  6.7131583e-003 -2.0509748e-003  1.4425732e-002
  6.7968080e-003 -1.7494031e-003  1.4187247e-002
  6.3149714e-003 -1.9420565e-003  1.5191292e-002
  6.9418916e-003 -1.4171388e-003  1.4886762e-002
  7.6317084e-003 -4.1477367e-004  1.4971733e-002
  7.7602845e-003 -9.5069811e-005  1.4863419e-002
  7.2956083e-003 -3.8180615e-004  1.5790047e-002
  7.9257403e-003 -1.4001565e-004  1.6107338e-002
  8.7203603e-003  1.8103207e-003  1.5203871e-002
  9.5354817e-003  1.6876769e-003  1.7255426e-002
  9.7196980e-003  1.8973187e-003  1.7460895e-002
  3.2805960e-003  1.3294703e-004  4.3467488e-003
  2.6619600e-002  7.4950358e-003  5.3694554e-002
 -9.2554560e-003 -1.1504268e-003 -2.6217199e-002
 -4.0623548e-003  3.6349318e-004 -1.5225605e-002
  4.8431972e-004  1.3978120e-003 -3.5646441e-003
 -1.8177129e-003  1.4239776e-003 -1.0895346e-002
 -9.3642680e-003 -1.6314166e-004 -2.5643180e-002
  1.0000000e-003  1.0000000e-003  1.0000000e-003
  1.0000000e-003  1.0000000e-003  1.0000000e-003
 -8.9662966e-003  8.8807302e-004 -2.8388060e-002
 -8.9662966e-003  8.8807302e-004 -2.8388060e-002
 -8.9662966e-003  8.8807302e-004 -2.8388060e-002
 -8.9662966e-003  8.8807302e-004 -2.8388060e-002
 -7.2557288e-003  4.5912188e-004 -2.1947142e-002
 -7.2557288e-003  4.5912188e-004 -2.1947142e-002
 -7.2557288e-003  4.5912188e-004 -2.1947142e-002
 -7.2557288e-003  4.5912188e-004 -2.1947142e-002
 -7.7843395e-003  6.3912398e-004 -2.4257198e-002
 -7.7843395e-003  6.3912398e-004 -2.4257198e-002
 -7.7843395e-003  6.3912398e-004 -2.4257198e-002
 -8.6496144e-003  5.5184036e-004 -2.6417197e-002
 -8.6496144e-003  5.5184036e-004 -2.6417197e-002
 -8.6496144e-003  5.5184036e-004 -2.6417197e-002
 -8.6496144e-003  5.5184036e-004 -2.6417197e-002
 -9.5051214e-003  2.7519787e-004 -2.8071713e-002
 -9.5051214e-003  2.7519787e-004 -2.8071713e-002
 -9.5051214e-003  2.7519787e-004 -2.8071713e-002
 -9.5051214e-003  2.7519787e-004 -2.8071713e-002
 -1.0373102e-002  1.1121215e-004 -3.0018462e-002
 -1.0373102e-002  1.1121215e-004 -3.0018462e-002
 -1.0373102e-002  1.1121215e-004 -3.0018462e-002
 -1.1117098e-002  5.0596481e-005 -3.2221349e-002
 -1.1117098e-002  5.0596481e-005 -3.2221349e-002
 -1.1117098e-002  5.0596481e-005 -3.2221349e-002
 -1.1117098e-002  5.0596481e-005 -3.2221349e-002
 -1.1962172e-002 -1.5188668e-004 -3.4022736e-002
 -1.1962172e-002 -1.5188668e-004 -3.4022736e-002
 -1.1962172e-002 -1.5188668e-004 -3.4022736e-002
 -1.1962172e-002 -1.5188668e-004 -3.4022736e-002
 -1.2930561e-002 -7.1330663e-004 -3.5668919e-002
 -1.2930561e-002 -7.1330663e-004 -3.5668919e-002
 -1.2930561e-002 -7.1330663e-004 -3.5668919e-002
 -1.3936070e-002 -9.4509646e-004 -3.7552065e-002
 -1.3936070e-002 -9.4509646e-004 -3.7552065e-002
 -1.3936070e-002 -9.4509646e-004 -3.7552065e-002
 -1.3936070e-002 -9.4509646e-004 -3.7552065e-002
 -1.4989133e-002 -1.2776544e-003 -3.9644584e-002
 -1.4989133e-002 -1.2776544e-003 -3.9644584e-002
 -1.4989133e-002 -1.2776544e-003 -3.9644584e-002
 -1.4989133e-002 -1.2776544e-003 -3.9644584e-002
 -1.5935116e-002 -1.5981494e-003 -4.1531692e-002
 -1.5935116e-002 -1.5981494e-003 -4.1531692e-002
 -1.5935116e-002 -1.5981494e-003 -4.1531692e-002
 -1.6847573e-002 -1.9666807e-003 -4.3256151e-002
 -1.6847573e-002 -1.9666807e-003 -4.3256151e-002
 -1.6847573e-002 -1.9666807e-003 -4.3256151e-002
 -1.6847573e-002 -1.9666807e-003 -4.3256151e-002
 -1.8278243e-002 -2.9808786e-003 -4.5194381e-002
 -1.8278243e-002 -2.9808786e-003 -4.5194381e-002
 -1.8278243e-002 -2.9808786e-003 -4.5194381e-002
 -1.8278243e-002 -2.9808786e-003 -4.5194381e-002
 -5.5950644e-003  1.6109881e-004 -1.6409462e-002
 -5.5950644e-003  1.6109881e-004 -1.6409462e-002
 -5.5950644e-003  1.6109881e-004 -1.6409462e-002
 -8.8694864e-003 -7.6153280e-004 -2.3546777e-002
 -8.8694864e-003 -7.6153280e-004 -2.3546777e-002
 -8.8694864e-003 -7.6153280e-004 -2.3546777e-002
 -8.8694864e-003 -7.6153280e-004 -2.3546777e-002
 -8.0737310e-003 -7.0040131e-004 -2.1420845e-002
 -8.0737310e-003 -7.0040131e-004 -2.1420845e-002
 -8.0737310e-003 -7.0040131e-004 -2.1420845e-002
 -8.0737310e-003 -7.0040131e-004 -2.1420845e-002
 -7.1292268e-003 -5.8975510e-004 -1.8983119e-002
 -7.1292268e-003 -5.8975510e-004 -1.8983119e-002
 -7.1292268e-003 -5.8975510e-004 -1.8983119e-002
 -6.4944850e-003 -5.6736154e-004 -1.7221042e-002
 -6.4944850e-003 -5.6736154e-004 -1.7221042e-002
 -6.4944850e-003 -5.6736154e-004 -1.7221042e-002
 -6.4944850e-003 -5.6736154e-004 -1.7221042e-002
 -5.6015563e-003 -4.8567024e-004 -1.4861162e-002
 -5.6015563e-003 -4.8567024e-004 -1.4861162e-002
