    0.0100    0.0100
    0.1598    0.2226
    0.1696    0.2445
    0.1324    0.2436    
    0.0181    0.1061
   -0.1314   -0.2500
    0.0330   -0.0831
    0.0194   -0.2241
    0.2615    0.1092
    0.1192    0.0067
    0.1208    0.1480
   -0.1403   -0.1041
   -0.0413    0.0067
   -0.0773   -0.0338
    0.0978    0.0192
