cycle	pattern	win index	neigh_size	avg_dist_per_pattern
------------------------------------------------------
62	251	1		0		0.161521
63	252	1		0		0.161521
63	253	1		0		0.161521
63	254	0		0		0.161521
63	255	1		0		0.161521
64	256	1		0		0.161521
64	257	1		0		0.161521
64	258	0		0		0.161521
64	259	1		0		0.161521
65	260	1		0		0.161521
65	261	1		0		0.161521
65	262	0		0		0.161521
65	263	1		0		0.161521
66	264	1		0		0.161521
66	265	1		0		0.161521
66	266	0		0		0.161521
66	267	1		0		0.161521
67	268	1		0		0.161521
67	269	1		0		0.161521
67	270	0		0		0.161521
67	271	1		0		0.161521
68	272	1		0		0.161521
68	273	1		0		0.161521
68	274	0		0		0.161521
68	275	1		0		0.161521
69	276	1		0		0.161521
69	277	1		0		0.161521
69	278	0		0		0.161521
69	279	1		0		0.161521
70	280	1		0		0.161521
70	281	1		0		0.161521
70	282	0		0		0.161521
70	283	1		0		0.161521
71	284	1		0		0.161521
71	285	1		0		0.161521
71	286	0		0		0.161521
71	287	1		0		0.161521
72	288	1		0		0.161521
72	289	1		0		0.161521
72	290	0		0		0.161521
72	291	1		0		0.161521
73	292	1		0		0.161521
73	293	1		0		0.161521
73	294	0		0		0.161521
73	295	1		0		0.161521
74	296	1		0		0.161521
74	297	1		0		0.161521
74	298	0		0		0.161521
74	299	1		0		0.161521
75	300	1		0		0.161521
75	301	1		0		0.161521
75	302	0		0		0.161521
75	303	1		0		0.161521
76	304	1		0		0.161521
76	305	1		0		0.161521
76	306	0		0		0.161521
76	307	1		0		0.161521
77	308	1		0		0.161521
77	309	1		0		0.161521
77	310	0		0		0.161521
77	311	1		0		0.161521
78	312	1		0		0.161521
78	313	1		0		0.161521
78	314	0		0		0.161521
78	315	1		0		0.161521
79	316	1		0		0.161521
79	317	1		0		0.161521
79	318	0		0		0.161521
79	319	1		0		0.161521
80	320	1		0		0.161521
80	321	1		0		0.161521
80	322	0		0		0.161521
80	323	1		0		0.161521
81	324	1		0		0.161521
81	325	1		0		0.161521
81	326	0		0		0.161521
81	327	1		0		0.161521
82	328	1		0		0.161521
82	329	1		0		0.161521
82	330	0		0		0.161521
82	331	1		0		0.161521
83	332	1		0		0.161521
83	333	1		0		0.161521
83	334	0		0		0.161521
83	335	1		0		0.161521
84	336	1		0		0.161521
84	337	1		0		0.161521
84	338	0		0		0.161521
84	339	1		0		0.161521
85	340	1		0		0.161521
85	341	1		0		0.161521
85	342	0		0		0.161521
85	343	1		0		0.161521
86	344	1		0		0.161521
86	345	1		0		0.161521
86	346	0		0		0.161521
86	347	1		0		0.161521
87	348	1		0		0.161521
87	349	1		0		0.161521
87	350	0		0		0.161521
87	351	1		0		0.161521
88	352	1		0		0.161521
88	353	1		0		0.161521
88	354	0		0		0.161521
88	355	1		0		0.161521
89	356	1		0		0.161521
89	357	1		0		0.161521
89	358	0		0		0.161521
89	359	1		0		0.161521
90	360	1		0		0.161521
90	361	1		0		0.161521
90	362	0		0		0.161521
90	363	1		0		0.161521
91	364	1		0		0.161521
91	365	1		0		0.161521
91	366	0		0		0.161521
91	367	1		0		0.161521
92	368	1		0		0.161521
92	369	1		0		0.161521
92	370	0		0		0.161521
92	371	1		0		0.161521
93	372	1		0		0.161521
93	373	1		0		0.161521
93	374	0		0		0.161521
93	375	1		0		0.161521
94	376	1		0		0.161521
94	377	1		0		0.161521
94	378	0		0		0.161521
94	379	1		0		0.161521
95	380	1		0		0.161521
95	381	1		0		0.161521
95	382	0		0		0.161521
95	383	1		0		0.161521
96	384	1		0		0.161521
96	385	1		0		0.161521
96	386	0		0		0.161521
96	387	1		0		0.161521
97	388	1		0		0.161521
97	389	1		0		0.161521
97	390	0		0		0.161521
97	391	1		0		0.161521
98	392	1		0		0.161521
98	393	1		0		0.161521
98	394	0		0		0.161521
98	395	1		0		0.161521
99	396	1		0		0.161521
99	397	1		0		0.161521
99	398	0		0		0.161521
99	399	1		0		0.161521
100	400	1		0		0.161521
100	401	1		0		0.161521
100	402	0		0		0.161521
100	403	1		0		0.161521
101	404	1		0		0.161521
101	405	1		0		0.161521
101	406	0		0		0.161521
101	407	1		0		0.161521
102	408	1		0		0.161521
102	409	1		0		0.161521
102	410	0		0		0.161521
102	411	1		0		0.161521
103	412	1		0		0.161521
103	413	1		0		0.161521
103	414	0		0		0.161521
103	415	1		0		0.161521
104	416	1		0		0.161521
104	417	1		0		0.161521
104	418	0		0		0.161521
104	419	1		0		0.161521
105	420	1		0		0.161521
105	421	1		0		0.161521
105	422	0		0		0.161521
105	423	1		0		0.161521
106	424	1		0		0.161521
106	425	1		0		0.161521
106	426	0		0		0.161521
106	427	1		0		0.161521
107	428	1		0		0.161521
107	429	1		0		0.161521
107	430	0		0		0.161521
107	431	1		0		0.161521
108	432	1		0		0.161521
108	433	1		0		0.161521
108	434	0		0		0.161521
108	435	1		0		0.161521
109	436	1		0		0.161521
109	437	1		0		0.161521
109	438	0		0		0.161521
109	439	1		0		0.161521
110	440	1		0		0.161521
110	441	1		0		0.161521
110	442	0		0		0.161521
110	443	1		0		0.161521
111	444	1		0		0.161521
111	445	1		0		0.161521
111	446	0		0		0.161521
111	447	1		0		0.161521
112	448	1		0		0.161521
112	449	1		0		0.161521
112	450	0		0		0.161521
112	451	1		0		0.161521
113	452	1		0		0.161521
113	453	1		0		0.161521
113	454	0		0		0.161521
113	455	1		0		0.161521
114	456	1		0		0.161521
114	457	1		0		0.161521
114	458	0		0		0.161521
114	459	1		0		0.161521
115	460	1		0		0.161521
115	461	1		0		0.161521
115	462	0		0		0.161521
115	463	1		0		0.161521
116	464	1		0		0.161521
116	465	1		0		0.161521
116	466	0		0		0.161521
116	467	1		0		0.161521
117	468	1		0		0.161521
117	469	1		0		0.161521
117	470	0		0		0.161521
117	471	1		0		0.161521
118	472	1		0		0.161521
118	473	1		0		0.161521
118	474	0		0		0.161521
118	475	1		0		0.161521
119	476	1		0		0.161521
119	477	1		0		0.161521
119	478	0		0		0.161521
119	479	1		0		0.161521
120	480	1		0		0.161521
120	481	1		0		0.161521
120	482	0		0		0.161521
120	483	1		0		0.161521
121	484	1		0		0.161521
121	485	1		0		0.161521
121	486	0		0		0.161521
121	487	1		0		0.161521
122	488	1		0		0.161521
122	489	1		0		0.161521
122	490	0		0		0.161521
122	491	1		0		0.161521
123	492	1		0		0.161521
123	493	1		0		0.161521
123	494	0		0		0.161521
123	495	1		0		0.161521
124	496	1		0		0.161521
124	497	1		0		0.161521
124	498	0		0		0.161521
124	499	1		0		0.161521
125	500	1		0		0.161521
125	501	1		0		0.161521
125	502	0		0		0.161521
125	503	1		0		0.161521
126	504	1		0		0.161521
126	505	1		0		0.161521
126	506	0		0		0.161521
126	507	1		0		0.161521
127	508	1		0		0.161521
127	509	1		0		0.161521
127	510	0		0		0.161521
127	511	1		0		0.161521
128	512	1		0		0.161521
128	513	1		0		0.161521
128	514	0		0		0.161521
128	515	1		0		0.161521
129	516	1		0		0.161521
129	517	1		0		0.161521
129	518	0		0		0.161521
129	519	1		0		0.161521
130	520	1		0		0.161521
130	521	1		0		0.161521
130	522	0		0		0.161521
130	523	1		0		0.161521
131	524	1		0		0.161521
131	525	1		0		0.161521
131	526	0		0		0.161521
131	527	1		0		0.161521
132	528	1		0		0.161521
132	529	1		0		0.161521
132	530	0		0		0.161521
132	531	1		0		0.161521
133	532	1		0		0.161521
133	533	1		0		0.161521
133	534	0		0		0.161521
133	535	1		0		0.161521
134	536	1		0		0.161521
134	537	1		0		0.161521
134	538	0		0		0.161521
134	539	1		0		0.161521
135	540	1		0		0.161521
135	541	1		0		0.161521
135	542	0		0		0.161521
135	543	1		0		0.161521
136	544	1		0		0.161521
136	545	1		0		0.161521
136	546	0		0		0.161521
136	547	1		0		0.161521
137	548	1		0		0.161521
137	549	1		0		0.161521
137	550	0		0		0.161521
137	551	1		0		0.161521
138	552	1		0		0.161521
138	553	1		0		0.161521
138	554	0		0		0.161521
138	555	1		0		0.161521
139	556	1		0		0.161521
139	557	1		0		0.161521
139	558	0		0		0.161521
139	559	1		0		0.161521
140	560	1		0		0.161521
140	561	1		0		0.161521
140	562	0		0		0.161521
140	563	1		0		0.161521
141	564	1		0		0.161521
141	565	1		0		0.161521
141	566	0		0		0.161521
141	567	1		0		0.161521
142	568	1		0		0.161521
142	569	1		0		0.161521
142	570	0		0		0.161521
142	571	1		0		0.161521
143	572	1		0		0.161521
143	573	1		0		0.161521
143	574	0		0		0.161521
143	575	1		0		0.161521
144	576	1		0		0.161521
144	577	1		0		0.161521
144	578	0		0		0.161521
144	579	1		0		0.161521
145	580	1		0		0.161521
145	581	1		0		0.161521
145	582	0		0		0.161521
145	583	1		0		0.161521
146	584	1		0		0.161521
146	585	1		0		0.161521
146	586	0		0		0.161521
146	587	1		0		0.161521
147	588	1		0		0.161521
147	589	1		0		0.161521
147	590	0		0		0.161521
147	591	1		0		0.161521
148	592	1		0		0.161521
148	593	1		0		0.161521
148	594	0		0		0.161521
148	595	1		0		0.161521
149	596	1		0		0.161521
149	597	1		0		0.161521
149	598	0		0		0.161521
149	599	1		0		0.161521
150	600	1		0		0.161521
150	601	1		0		0.161521
150	602	0		0		0.161521
150	603	1		0		0.161521
151	604	1		0		0.161521
151	605	1		0		0.161521
151	606	0		0		0.161521
151	607	1		0		0.161521
152	608	1		0		0.161521
152	609	1		0		0.161521
152	610	0		0		0.161521
152	611	1		0		0.161521
153	612	1		0		0.161521
153	613	1		0		0.161521
153	614	0		0		0.161521
153	615	1		0		0.161521
154	616	1		0		0.161521
154	617	1		0		0.161521
154	618	0		0		0.161521
154	619	1		0		0.161521
155	620	1		0		0.161521
155	621	1		0		0.161521
155	622	0		0		0.161521
155	623	1		0		0.161521
156	624	1		0		0.161521
156	625	1		0		0.161521
156	626	0		0		0.161521
156	627	1		0		0.161521
157	628	1		0		0.161521
157	629	1		0		0.161521
157	630	0		0		0.161521
157	631	1		0		0.161521
158	632	1		0		0.161521
158	633	1		0		0.161521
158	634	0		0		0.161521
158	635	1		0		0.161521
159	636	1		0		0.161521
159	637	1		0		0.161521
159	638	0		0		0.161521
159	639	1		0		0.161521
160	640	1		0		0.161521
160	641	1		0		0.161521
160	642	0		0		0.161521
160	643	1		0		0.161521
161	644	1		0		0.161521
161	645	1		0		0.161521
161	646	0		0		0.161521
161	647	1		0		0.161521
162	648	1		0		0.161521
162	649	1		0		0.161521
162	650	0		0		0.161521
162	651	1		0		0.161521
163	652	1		0		0.161521
163	653	1		0		0.161521
163	654	0		0		0.161521
163	655	1		0		0.161521
164	656	1		0		0.161521
164	657	1		0		0.161521
164	658	0		0		0.161521
164	659	1		0		0.161521
165	660	1		0		0.161521
165	661	1		0		0.161521
165	662	0		0		0.161521
165	663	1		0		0.161521
166	664	1		0		0.161521
166	665	1		0		0.161521
166	666	0		0		0.161521
166	667	1		0		0.161521
167	668	1		0		0.161521
167	669	1		0		0.161521
167	670	0		0		0.161521
167	671	1		0		0.161521
168	672	1		0		0.161521
168	673	1		0		0.161521
168	674	0		0		0.161521
168	675	1		0		0.161521
169	676	1		0		0.161521
169	677	1		0		0.161521
169	678	0		0		0.161521
169	679	1		0		0.161521
170	680	1		0		0.161521
170	681	1		0		0.161521
170	682	0		0		0.161521
170	683	1		0		0.161521
171	684	1		0		0.161521
171	685	1		0		0.161521
171	686	0		0		0.161521
171	687	1		0		0.161521
172	688	1		0		0.161521
172	689	1		0		0.161521
172	690	0		0		0.161521
172	691	1		0		0.161521
173	692	1		0		0.161521
173	693	1		0		0.161521
173	694	0		0		0.161521
173	695	1		0		0.161521
174	696	1		0		0.161521
174	697	1		0		0.161521
174	698	0		0		0.161521
174	699	1		0		0.161521
175	700	1		0		0.161521
175	701	1		0		0.161521
175	702	0		0		0.161521
175	703	1		0		0.161521
176	704	1		0		0.161521
176	705	1		0		0.161521
176	706	0		0		0.161521
176	707	1		0		0.161521
177	708	1		0		0.161521
177	709	1		0		0.161521
177	710	0		0		0.161521
177	711	1		0		0.161521
178	712	1		0		0.161521
178	713	1		0		0.161521
178	714	0		0		0.161521
178	715	1		0		0.161521
179	716	1		0		0.161521
179	717	1		0		0.161521
179	718	0		0		0.161521
179	719	1		0		0.161521
180	720	1		0		0.161521
180	721	1		0		0.161521
180	722	0		0		0.161521
180	723	1		0		0.161521
181	724	1		0		0.161521
181	725	1		0		0.161521
181	726	0		0		0.161521
181	727	1		0		0.161521
182	728	1		0		0.161521
182	729	1		0		0.161521
182	730	0		0		0.161521
182	731	1		0		0.161521
183	732	1		0		0.161521
183	733	1		0		0.161521
183	734	0		0		0.161521
183	735	1		0		0.161521
184	736	1		0		0.161521
184	737	1		0		0.161521
184	738	0		0		0.161521
184	739	1		0		0.161521
185	740	1		0		0.161521
185	741	1		0		0.161521
185	742	0		0		0.161521
185	743	1		0		0.161521
186	744	1		0		0.161521
186	745	1		0		0.161521
186	746	0		0		0.161521
186	747	1		0		0.161521
187	748	1		0		0.161521
187	749	1		0		0.161521
187	750	0		0		0.161521
187	751	1		0		0.161521
188	752	1		0		0.161521
188	753	1		0		0.161521
188	754	0		0		0.161521
188	755	1		0		0.161521
189	756	1		0		0.161521
189	757	1		0		0.161521
189	758	0		0		0.161521
189	759	1		0		0.161521
190	760	1		0		0.161521
190	761	1		0		0.161521
190	762	0		0		0.161521
190	763	1		0		0.161521
191	764	1		0		0.161521
191	765	1		0		0.161521
191	766	0		0		0.161521
191	767	1		0		0.161521
192	768	1		0		0.161521
192	769	1		0		0.161521
192	770	0		0		0.161521
192	771	1		0		0.161521
193	772	1		0		0.161521
193	773	1		0		0.161521
193	774	0		0		0.161521
193	775	1		0		0.161521
194	776	1		0		0.161521
194	777	1		0		0.161521
194	778	0		0		0.161521
194	779	1		0		0.161521
195	780	1		0		0.161521
195	781	1		0		0.161521
195	782	0		0		0.161521
195	783	1		0		0.161521
196	784	1		0		0.161521
196	785	1		0		0.161521
196	786	0		0		0.161521
196	787	1		0		0.161521
197	788	1		0		0.161521
197	789	1		0		0.161521
197	790	0		0		0.161521
197	791	1		0		0.161521
198	792	1		0		0.161521
198	793	1		0		0.161521
198	794	0		0		0.161521
198	795	1		0		0.161521
199	796	1		0		0.161521
199	797	1		0		0.161521
199	798	0		0		0.161521
199	799	1		0		0.161521
200	800	1		0		0.161521
200	801	1		0		0.161521
200	802	0		0		0.161521
200	803	1		0		0.161521
201	804	1		0		0.161521
201	805	1		0		0.161521
201	806	0		0		0.161521
201	807	1		0		0.161521
202	808	1		0		0.161521
202	809	1		0		0.161521
202	810	0		0		0.161521
202	811	1		0		0.161521
203	812	1		0		0.161521
203	813	1		0		0.161521
203	814	0		0		0.161521
203	815	1		0		0.161521
204	816	1		0		0.161521
204	817	1		0		0.161521
204	818	0		0		0.161521
204	819	1		0		0.161521
205	820	1		0		0.161521
205	821	1		0		0.161521
205	822	0		0		0.161521
205	823	1		0		0.161521
206	824	1		0		0.161521
206	825	1		0		0.161521
206	826	0		0		0.161521
206	827	1		0		0.161521
207	828	1		0		0.161521
207	829	1		0		0.161521
207	830	0		0		0.161521
207	831	1		0		0.161521
208	832	1		0		0.161521
208	833	1		0		0.161521
208	834	0		0		0.161521
208	835	1		0		0.161521
209	836	1		0		0.161521
209	837	1		0		0.161521
209	838	0		0		0.161521
209	839	1		0		0.161521
210	840	1		0		0.161521
210	841	1		0		0.161521
210	842	0		0		0.161521
210	843	1		0		0.161521
211	844	1		0		0.161521
211	845	1		0		0.161521
211	846	0		0		0.161521
211	847	1		0		0.161521
212	848	1		0		0.161521
212	849	1		0		0.161521
212	850	0		0		0.161521
212	851	1		0		0.161521
213	852	1		0		0.161521
213	853	1		0		0.161521
213	854	0		0		0.161521
213	855	1		0		0.161521
214	856	1		0		0.161521
214	857	1		0		0.161521
214	858	0		0		0.161521
214	859	1		0		0.161521
215	860	1		0		0.161521
215	861	1		0		0.161521
215	862	0		0		0.161521
215	863	1		0		0.161521
216	864	1		0		0.161521
216	865	1		0		0.161521
216	866	0		0		0.161521
216	867	1		0		0.161521
217	868	1		0		0.161521
217	869	1		0		0.161521
217	870	0		0		0.161521
217	871	1		0		0.161521
218	872	1		0		0.161521
218	873	1		0		0.161521
218	874	0		0		0.161521
218	875	1		0		0.161521
219	876	1		0		0.161521
219	877	1		0		0.161521
219	878	0		0		0.161521
219	879	1		0		0.161521
220	880	1		0		0.161521
220	881	1		0		0.161521
220	882	0		0		0.161521
220	883	1		0		0.161521
221	884	1		0		0.161521
221	885	1		0		0.161521
221	886	0		0		0.161521
221	887	1		0		0.161521
222	888	1		0		0.161521
222	889	1		0		0.161521
222	890	0		0		0.161521
222	891	1		0		0.161521
223	892	1		0		0.161521
223	893	1		0		0.161521
223	894	0		0		0.161521
223	895	1		0		0.161521
224	896	1		0		0.161521
224	897	1		0		0.161521
224	898	0		0		0.161521
224	899	1		0		0.161521
225	900	1		0		0.161521
225	901	1		0		0.161521
225	902	0		0		0.161521
225	903	1		0		0.161521
226	904	1		0		0.161521
226	905	1		0		0.161521
226	906	0		0		0.161521
226	907	1		0		0.161521
227	908	1		0		0.161521
227	909	1		0		0.161521
227	910	0		0		0.161521
227	911	1		0		0.161521
228	912	1		0		0.161521
228	913	1		0		0.161521
228	914	0		0		0.161521
228	915	1		0		0.161521
229	916	1		0		0.161521
229	917	1		0		0.161521
229	918	0		0		0.161521
229	919	1		0		0.161521
230	920	1		0		0.161521
230	921	1		0		0.161521
230	922	0		0		0.161521
230	923	1		0		0.161521
231	924	1		0		0.161521
231	925	1		0		0.161521
231	926	0		0		0.161521
231	927	1		0		0.161521
232	928	1		0		0.161521
232	929	1		0		0.161521
232	930	0		0		0.161521
232	931	1		0		0.161521
233	932	1		0		0.161521
233	933	1		0		0.161521
233	934	0		0		0.161521
233	935	1		0		0.161521
234	936	1		0		0.161521
234	937	1		0		0.161521
234	938	0		0		0.161521
234	939	1		0		0.161521
235	940	1		0		0.161521
235	941	1		0		0.161521
235	942	0		0		0.161521
235	943	1		0		0.161521
236	944	1		0		0.161521
236	945	1		0		0.161521
236	946	0		0		0.161521
236	947	1		0		0.161521
237	948	1		0		0.161521
237	949	1		0		0.161521
237	950	0		0		0.161521
237	951	1		0		0.161521
238	952	1		0		0.161521
238	953	1		0		0.161521
238	954	0		0		0.161521
238	955	1		0		0.161521
239	956	1		0		0.161521
239	957	1		0		0.161521
239	958	0		0		0.161521
239	959	1		0		0.161521
240	960	1		0		0.161521
240	961	1		0		0.161521
240	962	0		0		0.161521
240	963	1		0		0.161521
241	964	1		0		0.161521
241	965	1		0		0.161521
241	966	0		0		0.161521
241	967	1		0		0.161521
242	968	1		0		0.161521
242	969	1		0		0.161521
242	970	0		0		0.161521
242	971	1		0		0.161521
243	972	1		0		0.161521
243	973	1		0		0.161521
243	974	0		0		0.161521
243	975	1		0		0.161521
244	976	1		0		0.161521
244	977	1		0		0.161521
244	978	0		0		0.161521
244	979	1		0		0.161521
245	980	1		0		0.161521
245	981	1		0		0.161521
245	982	0		0		0.161521
245	983	1		0		0.161521
246	984	1		0		0.161521
246	985	1		0		0.161521
246	986	0		0		0.161521
246	987	1		0		0.161521
247	988	1		0		0.161521
247	989	1		0		0.161521
247	990	0		0		0.161521
247	991	1		0		0.161521
248	992	1		0		0.161521
248	993	1		0		0.161521
248	994	0		0		0.161521
248	995	1		0		0.161521
249	996	1		0		0.161521
249	997	1		0		0.161521
249	998	0		0		0.161521
249	999	1		0		0.161521
250	1000	1		0		0.161521
250	1001	1		0		0.161521
250	1002	0		0		0.161521
250	1003	1		0		0.161521
251	1004	1		0		0.161521
251	1005	1		0		0.161521
251	1006	0		0		0.161521
251	1007	1		0		0.161521
252	1008	1		0		0.161521
252	1009	1		0		0.161521
252	1010	0		0		0.161521
252	1011	1		0		0.161521
253	1012	1		0		0.161521
253	1013	1		0		0.161521
253	1014	0		0		0.161521
253	1015	1		0		0.161521
254	1016	1		0		0.161521
254	1017	1		0		0.161521
254	1018	0		0		0.161521
254	1019	1		0		0.161521
255	1020	1		0		0.161521
255	1021	1		0		0.161521
255	1022	0		0		0.161521
255	1023	1		0		0.161521
256	1024	1		0		0.161521
256	1025	1		0		0.161521
256	1026	0		0		0.161521
256	1027	1		0		0.161521
257	1028	1		0		0.161521
257	1029	1		0		0.161521
257	1030	0		0		0.161521
257	1031	1		0		0.161521
258	1032	1		0		0.161521
258	1033	1		0		0.161521
258	1034	0		0		0.161521
258	1035	1		0		0.161521
259	1036	1		0		0.161521
259	1037	1		0		0.161521
259	1038	0		0		0.161521
259	1039	1		0		0.161521
260	1040	1		0		0.161521
260	1041	1		0		0.161521
260	1042	0		0		0.161521
260	1043	1		0		0.161521
261	1044	1		0		0.161521
261	1045	1		0		0.161521
261	1046	0		0		0.161521
261	1047	1		0		0.161521
262	1048	1		0		0.161521
262	1049	1		0		0.161521
262	1050	0		0		0.161521
262	1051	1		0		0.161521
263	1052	1		0		0.161521
263	1053	1		0		0.161521
263	1054	0		0		0.161521
263	1055	1		0		0.161521
264	1056	1		0		0.161521
264	1057	1		0		0.161521
264	1058	0		0		0.161521
264	1059	1		0		0.161521
265	1060	1		0		0.161521
265	1061	1		0		0.161521
265	1062	0		0		0.161521
265	1063	1		0		0.161521
266	1064	1		0		0.161521
