0.014000,0.160000,34604.144643 
0.014000,0.170000,29634.776080 
0.014000,0.180000,25054.178257 
0.014000,0.190000,20862.057649 
0.014000,0.200000,17057.750653 
0.014000,0.210000,13642.066162 
0.014000,0.220000,10615.004177 
0.014000,0.230000,7976.492450 
0.014000,0.240000,5726.443073 
0.014000,0.250000,3864.844373 
0.014000,0.260000,2391.577597 
0.014000,0.270000,1306.611343 
0.014000,0.280000,609.945611 
0.014000,0.290000,301.580401 
0.016000,0.000000,135675.880759 
0.016000,0.010000,125217.993468 
0.016000,0.020000,115180.091170 
0.016000,0.030000,105562.173865 
0.016000,0.040000,96364.241548 
0.016000,0.050000,87586.202824 
0.016000,0.060000,79227.969063 
0.016000,0.070000,71289.540265 
0.016000,0.080000,63770.916431 
0.016000,0.090000,56672.097560 
0.016000,0.100000,49993.080085 
0.016000,0.110000,43733.836486 
0.016000,0.120000,37894.360690 
0.016000,0.130000,32474.626040 
0.016000,0.140000,27474.561749 
0.016000,0.150000,22894.063345 
0.016000,0.160000,18732.175515 
0.016000,0.170000,14989.691167 
0.016000,0.180000,11666.673652 
0.016000,0.190000,8763.044980 
0.016000,0.200000,6278.717176 
0.016000,0.210000,4213.679524 
0.016000,0.220000,2567.810857 
0.016000,0.230000,1341.076955 
0.016000,0.240000,533.477821 
0.016000,0.250000,145.013453 
0.016000,0.260000,175.683851 
0.016000,0.270000,625.489017 
0.016000,0.280000,1493.928949 
0.016000,0.290000,2781.319487 
0.018000,0.000000,111733.974341 
0.018000,0.010000,101984.859442 
0.018000,0.020000,92681.127905 
0.018000,0.030000,83822.649748 
0.018000,0.040000,75409.378127 
0.018000,0.050000,67441.313041 
0.018000,0.060000,59918.454491 
0.018000,0.070000,52840.790981 
0.018000,0.080000,46208.299276 
0.018000,0.090000,40020.978707 
0.018000,0.100000,34278.829126 
0.018000,0.110000,28981.800371 
0.018000,0.120000,24129.728066 
0.018000,0.130000,19721.711297 
0.018000,0.140000,15758.490255 
0.018000,0.150000,12240.108969 
0.018000,0.160000,9166.464388 
0.018000,0.170000,6537.490814 
0.018000,0.180000,4353.168963 
0.018000,0.190000,2613.372454 
0.018000,0.200000,1318.078336 
0.018000,0.210000,467.286609 
0.018000,0.220000,60.997275 
0.018000,0.230000,99.210331 
0.018000,0.240000,581.925780 
0.018000,0.250000,1508.887815 
0.018000,0.260000,2879.993114 
0.018000,0.270000,4695.311363 
0.018000,0.280000,6954.023803 
0.018000,0.290000,9656.645101 
0.020000,0.000000,93145.569531 
0.020000,0.010000,84060.894435 
0.020000,0.020000,75442.488311 
0.020000,0.030000,67290.351158 
0.020000,0.040000,59604.477951 
0.020000,0.050000,52384.843405 
0.020000,0.060000,45631.444027 
0.020000,0.070000,39344.279816 
0.020000,0.080000,33523.350772 
0.020000,0.090000,28168.599802 
0.020000,0.100000,23279.510051 
0.020000,0.110000,18855.756844 
0.020000,0.120000,14897.953223 
0.020000,0.130000,11405.991674 
0.020000,0.140000,8379.746945 
0.020000,0.150000,5819.208983 
0.020000,0.160000,3724.293748 
0.020000,0.170000,2094.915233 
0.020000,0.180000,931.073437 
0.020000,0.190000,232.768359 
0.020000,0.200000,0.000000 
0.020000,0.210000,232.768359 
0.020000,0.220000,931.073437 
0.020000,0.230000,2094.635492 
0.020000,0.240000,3723.387123 
0.020000,0.250000,5817.210869 
0.020000,0.260000,8375.321580 
0.020000,0.270000,11398.543330 
0.020000,0.280000,14885.618317 
0.020000,0.290000,18836.476442 
0.022000,0.000000,78502.649515 
0.022000,0.010000,70031.694711 
0.022000,0.020000,62044.621365 
0.022000,0.030000,54541.408611 
0.022000,0.040000,47522.055924 
0.022000,0.050000,40986.563305 
0.022000,0.060000,34934.930752 
0.022000,0.070000,29367.127624 
0.022000,0.080000,24282.648774 
0.022000,0.090000,19681.077842 
0.022000,0.100000,15563.132749 
0.022000,0.110000,11928.636638 
0.022000,0.120000,8777.453307 
0.022000,0.130000,6109.576725 
0.022000,0.140000,3924.910566 
0.022000,0.150000,2223.380809 
0.022000,0.160000,1004.987457 
0.022000,0.170000,269.730508 
0.022000,0.180000,17.609963 
0.022000,0.190000,248.625821 
0.022000,0.200000,962.778083 
0.022000,0.210000,2159.955759 
0.022000,0.220000,3839.811518 
0.022000,0.230000,6002.430497 
0.022000,0.240000,8646.847491 
0.022000,0.250000,11773.740311 
0.022000,0.260000,15382.099845 
0.022000,0.270000,19471.870667 
0.022000,0.280000,24042.178531 
0.022000,0.290000,29094.381953 
0.024000,0.000000,66815.102600 
0.024000,0.010000,58906.869623 
0.024000,0.020000,51497.384704 
0.024000,0.030000,44586.647842 
0.024000,0.040000,38174.659037 
0.024000,0.050000,32261.410057 
0.024000,0.060000,26846.770928 
0.024000,0.070000,21929.635132 
0.024000,0.080000,17510.984275 
0.024000,0.090000,13590.778477 
0.024000,0.100000,10168.771964 
0.024000,0.110000,7244.939206 
0.024000,0.120000,4819.223993 
0.024000,0.130000,2891.514603 
0.024000,0.140000,1461.807976 
0.024000,0.150000,530.104113 
0.024000,0.160000,96.403013 
0.024000,0.170000,160.704676 
0.024000,0.180000,723.009103 
0.024000,0.190000,1783.316293 
0.024000,0.200000,3341.316476 
0.024000,0.210000,5396.836904 
0.024000,0.220000,7949.504687 
0.024000,0.230000,10999.211641 
0.024000,0.240000,14545.126841 
0.024000,0.250000,18587.647443 
0.024000,0.260000,23125.353348 
0.024000,0.270000,28159.630788 
0.024000,0.280000,33690.907670 
0.024000,0.290000,39718.823402 
0.026000,0.000000,57374.839768 
0.026000,0.010000,49980.780126 
0.026000,0.020000,43098.164418 
0.026000,0.030000,36726.992644 
0.026000,0.040000,30867.212357 
0.026000,0.050000,25518.291533 
0.026000,0.060000,20679.940942 
0.026000,0.070000,16352.796904 
0.026000,0.080000,12536.705866 
0.026000,0.090000,9231.466961 
0.026000,0.100000,6437.071472 
0.026000,0.110000,4153.398369 
0.026000,0.120000,2380.405185 
0.026000,0.130000,1118.091923 
0.026000,0.140000,366.458581 
0.026000,0.150000,125.505160 
0.026000,0.160000,395.231660 
0.026000,0.170000,1175.638081 
0.026000,0.180000,2466.724422 
0.026000,0.190000,4268.066905 
0.026000,0.200000,6579.411195 
0.026000,0.210000,9400.591651 
0.026000,0.220000,12730.878264 
0.026000,0.230000,16570.602451 
0.026000,0.240000,20918.310128 
0.026000,0.250000,25774.538755 
0.026000,0.260000,31140.421396 
0.026000,0.270000,37015.958052 
0.026000,0.280000,43399.950667 
0.026000,0.290000,50292.395597 
0.028000,0.000000,49667.320805 
0.028000,0.010000,42742.594515 
0.028000,0.020000,36340.236742 
0.028000,0.030000,30460.150830 
0.028000,0.040000,25101.605464 
0.028000,0.050000,20264.810172 
0.028000,0.060000,15950.129497 
0.028000,0.070000,12157.383498 
0.028000,0.080000,8886.401947 
0.028000,0.090000,6137.152857 
0.028000,0.100000,3909.509175 
0.028000,0.110000,2203.455516 
0.028000,0.120000,1018.991880 
0.028000,0.130000,356.118267 
0.028000,0.140000,214.834678 
0.028000,0.150000,595.141112 
0.028000,0.160000,1497.037569 
0.028000,0.170000,2920.524050 
0.028000,0.180000,4865.025185 
0.028000,0.190000,7330.516059 
0.028000,0.200000,10316.685238 
0.028000,0.210000,13822.482372 
0.028000,0.220000,17848.407244 
0.028000,0.230000,22393.233599 
0.028000,0.240000,27457.879194 
0.028000,0.250000,33043.069443 
0.028000,0.260000,39148.804345 
0.028000,0.270000,45773.557131 
0.028000,0.280000,52917.955617 
0.028000,0.290000,60582.720277 
0.030000,0.000000,43313.012754 
0.030000,0.010000,36816.869905 
0.030000,0.020000,30852.463130 
0.030000,0.030000,25419.007960 
0.030000,0.040000,20516.884469 
0.030000,0.050000,16146.349828 
0.030000,0.060000,12307.235591 
0.030000,0.070000,8999.368664 
0.030000,0.080000,6222.693107 
0.030000,0.090000,3977.087392 
0.030000,0.100000,2262.543397 
0.030000,0.110000,1079.061122 
0.030000,0.120000,426.640567 
0.030000,0.130000,305.281733 
0.030000,0.140000,714.984619 
0.030000,0.150000,1655.749226 
0.030000,0.160000,3127.575553 
0.030000,0.170000,5129.873194 
0.030000,0.180000,7662.630746 
0.030000,0.190000,10725.595336 
0.030000,0.200000,14317.338452 
0.030000,0.210000,18438.643984 
0.030000,0.220000,23088.338418 
0.030000,0.230000,28267.452430 
0.030000,0.240000,33976.565826 
0.030000,0.250000,40215.678605 
0.030000,0.260000,46983.353439 
0.030000,0.270000,54280.047167 
0.030000,0.280000,62106.561950 
0.030000,0.290000,70462.897789 
0.032000,0.000000,38028.027587 
0.032000,0.010000,31923.672326 
0.032000,0.020000,26358.629431 
0.032000,0.030000,21333.188208 
0.032000,0.040000,16847.648373 
0.032000,0.050000,12901.849182 
0.032000,0.060000,9495.618794 
0.032000,0.070000,6628.872241 
0.032000,0.080000,4301.487128 
0.032000,0.090000,2513.454323 
0.032000,0.100000,1264.773826 
0.032000,0.110000,555.445638 
0.032000,0.120000,385.469758 
0.032000,0.130000,754.846186 
0.032000,0.140000,1663.574923 
0.032000,0.150000,3111.655968 
0.032000,0.160000,5098.599518 
0.032000,0.170000,7624.226915 
0.032000,0.180000,10688.529627 
0.032000,0.190000,14289.581347 
0.032000,0.200000,18428.680570 
0.032000,0.210000,23104.438910 
0.032000,0.220000,28317.821464 
0.032000,0.230000,34069.479055 
0.032000,0.240000,40359.411683 
0.032000,0.250000,47186.605313 
0.032000,0.260000,54550.705172 
0.032000,0.270000,62452.902076 
0.032000,0.280000,70893.196025 
0.032000,0.290000,79871.587019 
0.034000,0.000000,33597.160208 
0.034000,0.010000,27851.189078 
0.034000,0.020000,22652.003233 
0.034000,0.030000,18000.075072 
0.034000,0.040000,13895.230827 
0.034000,0.050000,10337.329567 
0.034000,0.060000,7326.238537 
0.034000,0.070000,4861.829966 
0.034000,0.080000,2944.086010 
0.034000,0.090000,1573.006670 
0.034000,0.100000,748.591946 
0.034000,0.110000,470.841839 
0.034000,0.120000,739.756347 
0.034000,0.130000,1555.335472 
0.034000,0.140000,2917.579212 
0.034000,0.150000,4826.186366 
0.034000,0.160000,7280.678381 
0.034000,0.170000,10281.296971 
0.034000,0.180000,13826.061406 
0.034000,0.190000,17916.163433 
0.034000,0.200000,22550.344437 
0.034000,0.210000,27729.186257 
0.034000,0.220000,33453.602175 
0.034000,0.230000,39723.592191 
0.034000,0.240000,46538.824656 
0.034000,0.250000,53897.636808 
0.034000,0.260000,61801.845537 
0.034000,0.270000,70251.450845 
0.034000,0.280000,79246.452730 
0.034000,0.290000,88786.851192 
0.036000,0.000000,29855.166334 
0.036000,0.010000,24438.228669 
0.036000,0.020000,19575.086593 
0.036000,0.030000,15265.585990 
0.036000,0.040000,11509.579798 
0.036000,0.050000,8306.922516 
0.036000,0.060000,5657.464523 
0.036000,0.070000,3561.166293 
0.036000,0.080000,2018.027825 
0.036000,0.090000,1028.049120 
0.036000,0.100000,591.230178 
0.036000,0.110000,707.570998 
0.036000,0.120000,1377.071581 
0.036000,0.130000,2599.731926 
0.036000,0.140000,4375.366343 
0.036000,0.150000,6703.506644 
0.036000,0.160000,9584.142377 
0.036000,0.170000,13016.044363 
0.036000,0.180000,16999.198408 
0.036000,0.190000,21533.686836 
0.036000,0.200000,26618.634239 
0.036000,0.210000,32255.639065 
0.036000,0.220000,38444.701312 
0.036000,0.230000,45185.820982 
0.036000,0.240000,52477.291638 
0.036000,0.250000,60320.097637 
0.036000,0.260000,68714.784114 
0.036000,0.270000,77661.351069 
0.036000,0.280000,87159.798501 
0.036000,0.290000,97210.126411 
0.038000,0.000000,26673.959725 
0.038000,0.010000,21560.345490 
0.038000,0.020000,17006.271349 
0.038000,0.030000,13011.534345 
0.038000,0.040000,9576.036923 
0.038000,0.050000,6699.589167 
0.038000,0.060000,4382.108174 
0.038000,0.070000,2623.593946 
0.038000,0.080000,1424.046482 
0.038000,0.090000,783.465782 
0.038000,0.100000,701.851846 
0.038000,0.110000,1179.204674 
0.038000,0.120000,2215.524266 
0.038000,0.130000,3810.740216 
0.038000,0.140000,5964.416240 
0.038000,0.150000,8676.334814 
0.038000,0.160000,11946.003376 
0.038000,0.170000,15772.151428 
0.038000,0.180000,20155.983880 
0.038000,0.190000,25095.895439 
0.038000,0.200000,30593.325489 
0.038000,0.210000,36648.609364 
0.038000,0.220000,43261.747064 
0.038000,0.230000,50432.136986 
0.038000,0.240000,58158.643431 
0.038000,0.250000,66442.827415 
0.038000,0.260000,75284.688936 
0.038000,0.270000,84684.227995 
0.038000,0.280000,94641.444592 
0.038000,0.290000,105156.338727 
0.040000,0.000000,23953.794681 
0.040000,0.010000,19120.026559 
0.040000,0.020000,14850.893731 
0.040000,0.030000,11146.289014 
0.040000,0.040000,8006.045207 
0.040000,0.050000,5430.002218 
0.040000,0.060000,3418.149002 
0.040000,0.070000,1970.485560 
0.040000,0.080000,1087.011891 
0.040000,0.090000,767.727997 
0.040000,0.100000,1012.633876 
0.040000,0.110000,1821.729528 
0.040000,0.120000,3195.014955 
0.040000,0.130000,5132.107749 
0.040000,0.140000,7632.850419 
0.040000,0.150000,10696.790591 
0.040000,0.160000,14322.613038 
0.040000,0.170000,18511.249139 
0.040000,0.180000,23261.584787 
0.040000,0.190000,28573.971240 
0.040000,0.200000,34449.424999 
0.040000,0.210000,40887.946062 
0.040000,0.220000,47889.534431 
0.040000,0.230000,55452.559973 
0.040000,0.240000,63577.870022 
0.040000,0.250000,72266.071812 
0.040000,0.260000,81517.165342 
0.040000,0.270000,91331.150612 
0.040000,0.280000,101708.027623 
0.040000,0.290000,112647.796375 
0.042000,0.000000,21615.290550 
0.042000,0.010000,17040.298348 
0.042000,0.020000,13034.584461 
0.042000,0.030000,9598.078591 
0.042000,0.040000,6730.544777 
0.042000,0.050000,4431.924516 
0.042000,0.060000,2702.217809 
0.042000,0.070000,1541.424655 
0.042000,0.080000,949.545056 
0.042000,0.090000,926.579010 
0.042000,0.100000,1472.526518 
0.042000,0.110000,2587.387579 
0.042000,0.120000,4270.975391 
0.042000,0.130000,6523.086494 
0.042000,0.140000,9343.214507 
0.042000,0.150000,12730.526332 
0.042000,0.160000,16684.892848 
0.042000,0.170000,21206.604806 
0.042000,0.180000,26294.293476 
0.042000,0.190000,31949.576598 
0.042000,0.200000,38172.642220 
0.042000,0.210000,44963.490344 
0.042000,0.220000,52321.873194 
0.042000,0.230000,60245.985525 
0.042000,0.240000,68737.705568 
0.042000,0.250000,77797.033325 
0.042000,0.260000,87423.968796 
0.042000,0.270000,97618.511980 
0.042000,0.280000,108380.662877 
0.042000,0.290000,119709.205530 
0.044000,0.000000,19595.046218 
0.044000,0.010000,15259.916285 
0.044000,0.020000,11498.341670 
0.044000,0.030000,8310.170632 
0.044000,0.040000,5695.213720 
0.044000,0.050000,3653.464438 
0.044000,0.060000,2184.922786 
0.044000,0.070000,1289.588766 
0.044000,0.080000,967.462376 
0.044000,0.090000,1218.543617 
0.044000,0.100000,2042.832489 
0.044000,0.110000,3440.328992 
0.044000,0.120000,5410.570186 
0.044000,0.130000,7953.571570 
0.044000,0.140000,11068.408955 
0.044000,0.150000,14754.540076 
0.044000,0.160000,19012.373930 
0.044000,0.170000,23840.907017 
0.044000,0.180000,29240.501828 
0.044000,0.190000,35212.165483 
0.044000,0.200000,41755.897979 
0.044000,0.210000,48871.699318 
0.044000,0.220000,56558.558505 
0.044000,0.230000,64816.143027 
0.044000,0.240000,73645.622426 
0.044000,0.250000,83046.996702 
0.044000,0.260000,93020.265856 
0.044000,0.270000,103565.429886 
0.044000,0.280000,114682.488793 
0.044000,0.290000,126365.587829 
0.046000,0.000000,17841.954885 
0.046000,0.010000,13729.718402 
0.046000,0.020000,10194.939457 
0.046000,0.030000,7237.373720 
0.046000,0.040000,4856.937453 
0.046000,0.050000,3053.630657 
0.046000,0.060000,1827.453330 
0.046000,0.070000,1178.405472 
0.046000,0.080000,1106.487085 
0.046000,0.090000,1611.698168 
0.046000,0.100000,2694.038720 
0.046000,0.110000,4353.303894 
0.046000,0.120000,6589.356703 
0.046000,0.130000,9401.490699 
0.046000,0.140000,12789.074266 
0.046000,0.150000,16752.234710 
0.046000,0.160000,21290.761968 
0.046000,0.170000,26403.600644 
0.046000,0.180000,32092.067463 
0.046000,0.190000,38356.517996 
0.046000,0.200000,45196.952242 
0.046000,0.210000,52613.370200 
0.046000,0.220000,60604.082239 
0.046000,0.230000,69170.067824 
0.046000,0.240000,78311.864018 
0.046000,0.250000,88029.470822 
0.046000,0.260000,98322.888235 
0.046000,0.270000,109192.116257 
0.046000,0.280000,120634.922748 
0.046000,0.290000,132647.663944 
0.048000,0.000000,16314.542801 
0.048000,0.010000,12409.914154 
0.048000,0.020000,9086.279637 
0.048000,0.030000,6343.390618 
0.048000,0.040000,4181.228513 
0.048000,0.050000,2599.793322 
0.048000,0.060000,1599.085044 
0.048000,0.070000,1179.103680 
0.048000,0.080000,1339.849230 
0.048000,0.090000,2081.321694 
0.048000,0.100000,3403.521072 
0.048000,0.110000,5306.008723 
0.048000,0.120000,7788.889519 
0.048000,0.130000,10850.967059 
0.048000,0.140000,14491.994564 
0.048000,0.150000,18712.401897 
0.048000,0.160000,23511.264730 
0.048000,0.170000,28888.281611 
0.048000,0.180000,34844.873380 
0.048000,0.190000,41381.040038 
0.048000,0.200000,48496.781583 
0.048000,0.210000,56192.072822 
0.048000,0.220000,64464.698557 
0.048000,0.230000,73316.726974 
0.048000,0.240000,82748.158072 
0.048000,0.250000,92758.991851 
0.048000,0.260000,103349.228312 
0.048000,0.270000,114518.688240 
0.048000,0.280000,126261.688823 
0.048000,0.290000,138581.651655 
0.050000,0.000000,14978.895465 
0.050000,0.010000,11268.058396 
0.050000,0.020000,8141.432124 
0.050000,0.030000,5598.845927 
0.050000,0.040000,3640.299800 
0.050000,0.050000,2265.793745 
0.050000,0.060000,1475.327762 
0.050000,0.070000,1268.901849 
0.050000,0.080000,1646.516008 
0.050000,0.090000,2608.170238 
0.050000,0.100000,4153.723804 
0.050000,0.110000,6282.919490 
0.050000,0.120000,8995.291983 
0.050000,0.130000,12290.031496 
0.050000,0.140000,16167.486570 
0.050000,0.150000,20627.133970 
0.050000,0.160000,25668.236385 
0.050000,0.170000,31291.469622 
0.050000,0.180000,37497.585281 
0.050000,0.190000,44286.583360 
0.050000,0.200000,51658.463861 
0.050000,0.210000,59612.703674 
0.050000,0.220000,68148.050877 
0.050000,0.230000,77266.109220 
0.050000,0.240000,86966.878704 
0.050000,0.250000,97250.359328 
0.050000,0.260000,108116.551093 
0.050000,0.270000,119562.974924 
0.050000,0.280000,131586.977258 
0.050000,0.290000,144192.147613 
0.052000,0.000000,13807.076774 
0.052000,0.010000,10277.494168 
0.052000,0.020000,7335.097238 
0.052000,0.030000,4979.803096 
0.052000,0.040000,3211.611742 
0.052000,0.050000,2030.523178 
0.052000,0.060000,1436.537402 
0.052000,0.070000,1429.654415 
0.052000,0.080000,2009.874216 
0.052000,0.090000,3177.196807 
0.052000,0.100000,4931.289989 
0.052000,0.110000,7272.172877 
0.052000,0.120000,10198.724305 
0.052000,0.130000,13710.697700 
0.052000,0.140000,17808.659803 
0.052000,0.150000,22491.605618 
0.052000,0.160000,27758.904863 
0.052000,0.170000,33611.870754 
0.052000,0.180000,40050.776753 
0.052000,0.190000,47075.622860 
0.052000,0.200000,54686.409076 
0.052000,0.210000,62882.173113 
0.052000,0.220000,71662.514400 
0.052000,0.230000,81028.625467 
0.052000,0.240000,90980.506315 
0.052000,0.250000,101518.156945 
0.052000,0.260000,112641.052528 
0.052000,0.270000,124345.564883 
0.052000,0.280000,136631.558070 
0.052000,0.290000,149502.469615 
0.054000,0.000000,12775.925502 
0.054000,0.010000,9416.196414 
0.054000,0.020000,6646.442706 
0.054000,0.030000,4466.632804 
0.054000,0.040000,2876.766708 
0.054000,0.050000,1876.844416 
0.054000,0.060000,1466.865931 
0.054000,0.070000,1646.831251 
0.054000,0.080000,2416.740376 
0.054000,0.090000,3776.575590 
0.054000,0.100000,5725.862195 
0.054000,0.110000,8264.549624 
0.054000,0.120000,11391.613368 
0.054000,0.130000,15106.977958 
0.054000,0.140000,19411.216882 
0.054000,0.150000,24302.858700 
0.054000,0.160000,29781.899348 
0.054000,0.170000,35849.716643 
0.054000,0.180000,42506.310584 
0.054000,0.190000,49751.681171 
0.054000,0.200000,57585.828406 
0.054000,0.210000,66007.404268 
0.054000,0.220000,75016.757512 
0.054000,0.230000,84614.718052 
0.054000,0.240000,94801.285889 
0.054000,0.250000,105576.461021 
0.054000,0.260000,116937.782194 
0.054000,0.270000,128883.771592 
0.054000,0.280000,141415.589946 
0.054000,0.290000,154533.749274 
0.056000,0.000000,11866.122019 
0.056000,0.010000,8665.868157 
0.056000,0.020000,6058.211229 
0.056000,0.030000,4043.141969 
0.056000,0.040000,2620.660377 
0.056000,0.050000,1790.766453 
0.056000,0.060000,1553.460197 
0.056000,0.070000,1908.741609 
0.056000,0.080000,2856.610689 
0.056000,0.090000,4396.897355 
0.056000,0.100000,6529.386494 
0.056000,0.110000,9253.379795 
0.056000,0.120000,12568.379955 
0.056000,0.130000,16474.679223 
0.056000,0.140000,20972.040594 
0.056000,0.150000,26059.321435 
0.056000,0.160000,31737.097701 
0.056000,0.170000,38006.290510 
0.056000,0.180000,44866.899863 
0.056000,0.190000,52318.925760 
0.056000,0.200000,60362.368202 
0.056000,0.210000,68995.541958 
0.056000,0.220000,78219.452350 
0.056000,0.230000,88034.610934 
0.056000,0.240000,98441.017708 
0.056000,0.250000,109438.529836 
0.056000,0.260000,121022.833681 
0.056000,0.270000,133195.390310 
0.056000,0.280000,145957.104366 
0.056000,0.290000,159307.077273 
0.058000,0.000000,11061.450601 
0.058000,0.010000,8011.209964 
0.058000,0.020000,5556.026195 
0.058000,0.030000,3695.897883 
0.058000,0.040000,2430.825027 
0.058000,0.050000,1760.807627 
0.058000,0.060000,1685.845683 
0.058000,0.070000,2205.939196 
0.058000,0.080000,3321.088165 
0.058000,0.090000,5030.967222 
0.058000,0.100000,7335.455072 
0.058000,0.110000,10233.709934 
0.058000,0.120000,13725.286068 
0.058000,0.130000,17810.973312 
0.058000,0.140000,22489.684793 
0.058000,0.150000,27760.808448 
0.058000,0.160000,33625.256852 
0.058000,0.170000,40083.586102 
0.058000,0.180000,47135.796199 
0.058000,0.190000,54781.887143 
0.058000,0.200000,63021.858933 
0.058000,0.210000,71853.733095 
0.058000,0.220000,81279.087365 
0.058000,0.230000,91298.155143 
0.058000,0.240000,101910.936431 
0.058000,0.250000,113115.387124 
0.058000,0.260000,124910.660666 
0.058000,0.270000,137295.922842 
0.058000,0.280000,150272.494247 
0.058000,0.290000,163840.908387 
0.060000,0.000000,10348.238891 
0.060000,0.010000,7439.360465 
0.060000,0.020000,5127.847408 
0.060000,0.030000,3413.699719 
0.060000,0.040000,2296.917399 
0.060000,0.050000,1777.500447 
0.060000,0.060000,1855.448864 
0.060000,0.070000,2530.762649 
0.060000,0.080000,3803.441803 
0.060000,0.090000,5673.004369 
0.060000,0.100000,8139.234514 
0.060000,0.110000,11201.624847 
0.060000,0.120000,14859.509654 
0.060000,0.130000,19114.058688 
0.060000,0.140000,23963.459126 
0.060000,0.150000,29407.611995 
0.060000,0.160000,35447.743067 
0.060000,0.170000,42084.061860 
0.060000,0.180000,49316.568374 
0.060000,0.190000,57145.262610 
0.060000,0.200000,65570.136270 
0.060000,0.210000,74588.982296 
0.060000,0.220000,84203.849738 
0.060000,0.230000,94414.738595 
0.060000,0.240000,105221.591141 
0.060000,0.250000,116620.517985 
0.060000,0.260000,128614.067547 
0.060000,0.270000,141199.732036 
0.060000,0.280000,154378.363522 
0.060000,0.290000,168152.202843 
0.062000,0.000000,9714.898924 
0.062000,0.010000,6939.453514 
0.062000,0.020000,4763.541295 
0.062000,0.030000,3187.162268 
0.062000,0.040000,2210.316432 
0.062000,0.050000,1833.003787 
0.062000,0.060000,2055.224334 
0.062000,0.070000,2876.978072 
0.062000,0.080000,4298.166393 
0.062000,0.090000,6318.446569 
0.062000,0.100000,8937.207861 
0.062000,0.110000,12154.157756 
0.062000,0.120000,15969.115487 
0.062000,0.130000,20382.705583 
0.062000,0.140000,25393.135355 
0.062000,0.150000,31000.558552 
0.062000,0.160000,37206.334676 
0.062000,0.170000,44010.463725 
0.062000,0.180000,51412.945700 
0.062000,0.190000,59413.780602 
0.062000,0.200000,68012.751429 
0.062000,0.210000,77208.059688 
0.062000,0.220000,87001.555612 
0.062000,0.230000,97393.239203 
0.062000,0.240000,108382.059298 
0.062000,0.250000,119965.171312 
0.062000,0.260000,132145.130438 
0.062000,0.270000,144919.342506 
0.062000,0.280000,158289.123213 
0.062000,0.290000,172256.526806 
0.064000,0.000000,9151.564400 
0.064000,0.010000,6502.265269 
0.064000,0.020000,4454.539202 
0.064000,0.030000,3008.385818 
0.064000,0.040000,2163.805116 
0.064000,0.050000,1920.797095 
0.064000,0.060000,2279.361757 
0.064000,0.070000,3239.499101 
0.064000,0.080000,4800.988911 
0.064000,0.090000,6963.559928 
0.064000,0.100000,9726.542893 
0.064000,0.110000,13089.498795 
0.064000,0.120000,17052.846800 
0.064000,0.130000,21616.477046 
0.064000,0.140000,26779.008306 
0.064000,0.150000,32540.847908 
