393	27.000000
394	8.000000
395	18.000000
396	29.000000
397	12.000000
398	30.000000
399	0.000000
400	23.000000
401	10.000000
402	3.000000
403	5.000000
404	20.000000
405	7.000000
406	21.000000
407	30.000000
408	5.000000
409	15.000000
410	6.000000
411	29.000000
412	20.000000
413	15.124000
414	30.000000
415	4.000000
416	13.000000
417	28.000000
418	9.000000
419	25.932000
420	13.000000
421	2.000000
422	26.000000
423	18.000000
424	28.211000
425	28.000000
426	24.932000
427	22.000000
428	23.229000
429	4.000000
430	23.000000
431	27.000000
432	10.211000
433	14.000000
434	10.000000
435	20.362000
436	29.000000
437	26.000000
438	13.929000
439	12.932000
440	5.000000
441	25.000000
442	26.362000
443	30.000000
444	19.229000
445	12.000000
446	3.000000
447	6.305000
448	0.000000
449	20.000000
450	25.413000
451	8.362000
452	1.000000
453	21.000000
454	1.000000
455	3.000000
456	26.000000
457	14.000000
458	2.000000
459	18.087000
460	22.000000
461	30.000000
462	7.000000
463	2.000000
464	5.000000
465	24.000000
466	26.000000
467	25.000000
468	13.000000
469	27.124000
470	2.000000
471	8.000000
472	3.000000
473	13.000000
474	26.000000
475	9.000000
476	9.000000
477	28.929000
478	23.000000
479	29.000000
480	17.000000
481	23.305000
482	27.000000
483	12.124000
484	21.000000
485	22.000000
486	15.000000
487	22.000000
488	13.305000
489	23.000000
490	27.000000
491	13.000000
492	15.000000
493	2.000000
494	27.000000
495	28.000000
496	30.000000
497	23.000000
498	22.000000
499	16.000000
