0.09 0 0 0 1 -9.83954e-06 2.05065e-18 
0.09 0 0 0 1 9.1123e-05 -4.24627e-06 
0.09 0 0 0 1 -8.76574e-05 6.57144e-06 
0.09 0 0 0 1 -3.82742e-05 1.07267e-05 
0.09 0 0 0 1 -3.5701e-05 -1.20007e-05 
0.09 0 0 0 1 -1.81485e-05 5.42539e-06 
0.09 0 0 0 1 1.29647e-05 1.7531e-05 
0.09 0 0 0 1 4.8482e-05 1.41603e-06 
0.09 0 0 0 1 2.84413e-05 -5.4768e-07 
0.09 0 0 0 1 -3.67579e-06 -7.93026e-07 
0.09 0 0 0 1 -1.26829e-05 1.24248e-06 
0.09 0 0 0 1 -1.71387e-05 6.88016e-07 
0.09 0 0 0 1 -2.62186e-05 -2.03209e-06 
0.09 0 0 0 1 -2.83601e-05 -1.6234e-06 
0.09 0 0 0 1 -1.75169e-05 7.79981e-07 
0.09 0 0 0 1 -6.50101e-06 7.66417e-07 
0.09 0 0 0 1 -5.09188e-06 -6.75739e-06 
0.09 0 0 0 1 -3.44939e-06 7.89566e-08 
0.09 0 0 0 1 -2.4032e-06 1.60643e-06 
0.09 0 0 0 1 -9.16885e-06 6.97792e-06 
0.09 0 0 0 1 3.80686e-05 -2.58569e-06 
0.09 0 0 0 1 4.41664e-06 2.06261e-06 
0.09 0 0 0 1 -2.37169e-05 6.99716e-06 
0.09 0 0 0 1 6.55947e-06 3.12195e-06 
0.09 0 0 0 1 5.48331e-06 -1.06293e-06 
0.09 0 0 0 1 -2.02107e-07 -7.14493e-07 
0.09 0 0 0 1 -8.91989e-08 5.99637e-06 
0.09 0 0 0 1 1.25065e-06 1.52776e-06 
0.09 0 0 0 1 -3.81337e-06 -9.63882e-07 
0.09 0 0 0 1 -7.1239e-07 1.72515e-07 
0.09 0 0 0 1 -2.06192e-07 1.80827e-06 
0.09 0 0 0 1 -4.28909e-06 6.24853e-07 
0.09 0 0 0 1 -2.1379e-07 -1.53888e-06 
0.09 0 0 0 1 -7.84425e-06 4.28899e-06 
0.09 0 0 0 1 -1.97156e-05 -5.68548e-06 
0.09 0 0 0 1 -2.6679e-05 -2.74704e-06 
0.09 0 0 0 1 2.00375e-06 3.6559e-05 
0.09 0 0 0 1 -5.21783e-05 -1.56363e-05 
0.09 0 0 0 1 -8.23272e-05 -1.26753e-06 
0.09 0 0 0 1 1.05052e-05 1.14776e-05 
0.09 0 0 0 1 3.87383e-05 8.8634e-06 
0.09 0 0 0 1 3.45481e-05 1.15438e-06 
0.09 0 0 0 1 9.11909e-06 -4.47166e-06 
0.09 1 43 0 43 -2.88282e-05 2.88327e-06 
0.09 1 43 0 43 -2.88777e-05 1.30942e-06 
0.09 1 43 0 43 -5.36385e-05 -1.29468e-06 
0.09 1 43 0 43 -8.98249e-06 -2.45302e-06 
0.09 1 43 0 43 2.10919e-05 -9.37769e-07 
0.09 1 43 0 43 2.35275e-05 3.90179e-06 
0.09 1 43 0 43 1.44785e-05 -1.73867e-06 
0.09 1 43 0 43 -5.49932e-06 -7.96504e-06 
0.09 0.843137 43 8 51 -1.99535e-05 -8.3786e-06 
0.09 0.843137 43 8 51 2.11433e-05 1.83248e-05 
0.09 0.843137 43 8 51 2.25502e-05 -7.53899e-07 
0.09 0.843137 43 8 51 -2.22274e-05 -9.63477e-06 
0.09 0.843137 43 8 51 7.37811e-06 3.53718e-06 
0.09 0.843137 43 8 51 -1.81954e-06 1.40422e-06 
0.09 0.843137 43 8 51 -1.60037e-07 -4.66845e-06 
0.09 0.843137 43 8 51 -1.44226e-06 6.71799e-07 
0.09 0.843137 43 8 51 -1.70383e-06 -1.83594e-06 
0.09 0.843137 43 8 51 -2.05334e-06 7.0442e-07 
0.09 0.843137 43 8 51 2.79027e-07 2.2086e-06 
0.09 0.843137 43 8 51 -8.25732e-07 -1.48129e-06 
0.09 0.843137 43 8 51 2.254e-06 -1.58146e-07 
0.09 0.843137 43 8 51 2.58968e-06 6.05582e-06 
0.09 0.843137 43 8 51 8.40727e-07 -9.32614e-07 
0.09 0.843137 43 8 51 3.53086e-06 -1.53952e-07 
0.09 0.843137 43 8 51 -2.77446e-05 -8.99244e-06 
0.09 0.843137 43 8 51 2.99439e-05 4.28419e-06 
0.09 0.843137 43 8 51 -9.05324e-06 3.85754e-05 
0.09 0.843137 43 8 51 -7.58238e-05 3.00082e-07 
0.09 0.843137 43 8 51 -2.90846e-05 -5.0147e-06 
0.09 0.843137 43 8 51 0.0453435 0.00418586 
0.09 0.843137 43 8 51 0.0904334 0.0114444 
0.09 0.843137 43 8 51 0.133069 0.0231307 
0.09 0.843137 43 8 51 0.158761 -0.127691 
0.09 0.843137 43 8 51 -0.0316012 -0.00410353 
0.09 0.843137 43 8 51 0.0496219 0.0154187 
0.09 0.843137 43 8 51 0.0097448 -0.0012531 
0.09 0.843137 43 8 51 -0.000861222 -0.00746177 
0.09 0.843137 43 8 51 0.00289733 -0.00311979 
0.09 0.843137 43 8 51 0.003265 -0.00116496 
0.09 0.843137 43 8 51 0.00269623 -0.00223149 
0.09 0.843137 43 8 51 0.0168849 -0.0202484 
0.09 0.843137 43 8 51 0.00399957 -0.000413198 
0.09 0.843137 43 8 51 0.00185405 0.033017 
0.09 0.843137 43 8 51 0.0221259 -0.0127171 
0.09 0.843137 43 8 51 0.020865 0.00979892 
0.09 0.843137 43 8 51 0.0182274 0.00687826 
0.09 0.843137 43 8 51 0.015513 0.0085127 
0.09 0.843137 43 8 51 0.00223874 -0.000508769 
0.09 0.833333 40 8 48 -0.0163179 0.000782212 
0.09 0.833333 40 8 48 -0.00299276 0.00495937 
0.09 0.833333 40 8 48 -0.00180791 0.00452731 
0.09 0.833333 40 8 48 -0.00628761 -0.000640044 
0.09 0.833333 40 8 48 0.000813722 -0.000855772 
0.09 0.833333 40 8 48 -0.000436002 -0.0011892 
0.09 0.833333 40 8 48 0.00143139 -0.00102559 
0.09 0.851064 40 7 47 -0.000661796 -0.00651842 
0.09 0.851064 40 7 47 -0.00383424 -0.00299862 
0.09 0.851064 40 7 47 0.00877908 0.00166253 
0.09 0.851064 40 7 47 0.00445482 -0.0053858 
0.09 0.851064 40 7 47 0.0074151 0.00739753 
0.09 0.851064 40 7 47 0.00317432 -0.00723775 
0.09 0.851064 40 7 47 -0.0154477 -0.00236599 
0.09 0.851064 40 7 47 -0.0110437 0.00415889 
0.09 0.851064 40 7 47 -0.00732604 0.00224858 
0.09 0.851064 40 7 47 0.00435128 0.0110801 
0.09 0.851064 40 7 47 0.00311834 0.00934399 
0.09 0.851064 40 7 47 0.00809339 -0.00884519 
0.09 0.851064 40 7 47 0.00841064 0.00118803 
0.09 0.851064 40 7 47 0.00691443 0.00365468 
0.09 0.851064 40 7 47 -0.00234104 0.00222059 
0.09 0.851064 40 7 47 -0.00319686 -0.0113668 
0.09 0.851064 40 7 47 -0.00377997 -0.00954092 
0.09 0.851064 40 7 47 0.00679416 -0.0549413 
0.09 0.851064 40 7 47 0.00516097 0.00564438 
0.09 0.851064 40 7 47 -0.00600831 0.0458202 
0.09 0.851064 40 7 47 0.0161355 -0.0172333 
0.09 0.851064 40 7 47 0.0232296 -0.0118681 
0.09 0.851064 40 7 47 0.022461 -0.00110332 
0.09 0.851064 40 7 47 0.0232782 -0.00363626 
0.09 0.851064 40 7 47 0.0258501 -0.00760142 
0.09 0.851064 40 7 47 0.0282628 -0.00774327 
0.09 0.851064 40 7 47 0.0216494 -0.0131715 
0.09 0.851064 40 7 47 0.0304402 -0.0100915 
0.09 0.851064 40 7 47 0.0200046 -0.00222078 
0.09 0.851064 40 7 47 0.0224614 0.00638589 
0.09 0.851064 40 7 47 0.0270882 -0.0023765 
0.09 0.851064 40 7 47 0.00455177 0.0105901 
0.09 0.851064 40 7 47 0.00789539 -0.00179078 
0.09 0.851064 40 7 47 0.00635273 -0.0047929 
0.09 0.851064 40 7 47 0.0300903 0.0188597 
0.09 0.851064 40 7 47 0.0230597 0.0020315 
0.09 0.851064 40 7 47 0.018404 -0.00266019 
0.09 0.851064 40 7 47 0.0167223 -0.0130937 
0.09 0.851064 40 7 47 0.0138116 -0.00593313 
0.09 0.851064 40 7 47 0.0198012 0.00350667 
0.09 0.851064 40 7 47 0.00324275 0.00155101 
0.09 0.851064 40 7 47 0.00631602 0.00316733 
0.09 0.851064 40 7 47 0.000501884 0.00981458 
0.09 0.851064 40 7 47 0.0145457 0.0152669 
0.09 0.851064 40 7 47 0.00925046 -0.000602043 
0.09 0.851064 40 7 47 0.000904746 0.00681035 
0.09 0.851064 40 7 47 -0.00458653 0.00695587 
0.09 0.851064 40 7 47 -0.000115925 0.00656997 
0.09 0.833333 40 8 48 0.000784517 0.00200144 
0.09 0.833333 40 8 48 0.0127437 0.0119993 
0.09 0.833333 40 8 48 0.00481168 -0.00471715 
0.09 0.833333 40 8 48 0.0140692 -0.0108481 
0.09 0.833333 40 8 48 0.0191588 0.00126444 
0.09 0.833333 40 8 48 -0.00403919 -0.000145769 
0.09 0.833333 40 8 48 -0.00602143 -0.00584455 
0.09 0.833333 40 8 48 -0.00466922 -0.00183734 
0.09 0.833333 40 8 48 0.0241353 -0.00754673 
0.09 0.833333 40 8 48 -8.3836e-05 -0.00761684 
0.09 0.833333 40 8 48 0.0138922 -0.00443106 
0.09 0.833333 40 8 48 0.00417621 -0.000717564 
0.09 0.833333 40 8 48 -0.00419356 -0.00742483 
0.09 0.833333 40 8 48 -0.0104444 -0.0183551 
0.09 0.833333 40 8 48 -0.00535157 -0.00690916 
0.09 0.833333 40 8 48 -0.00384734 0.000269498 
0.09 0.833333 40 8 48 -0.00430847 -0.00656724 
0.09 0.833333 40 8 48 0.00317379 0.00526819 
0.09 0.833333 40 8 48 0.00483344 -0.00916849 
0.09 0.833333 40 8 48 0.00254357 -0.0214458 
0.09 0.833333 40 8 48 0.00970563 0.0069296 
0.09 0.833333 40 8 48 0.0182475 0.00971004 
0.09 0.833333 40 8 48 0.0172008 0.000125327 
0.09 0.833333 40 8 48 0.0143803 0.00448278 
0.09 0.833333 40 8 48 0.0154727 0.00707984 
0.09 0.833333 40 8 48 0.0194055 0.00335418 
0.09 0.833333 40 8 48 0.0207047 0.00576707 
0.09 0.833333 40 8 48 0.023435 0.00134295 
0.09 0.833333 40 8 48 0.0210031 -0.00506645 
0.09 0.833333 40 8 48 0.00235317 -0.0173311 
0.09 0.833333 40 8 48 -0.00147442 0.00364836 
0.09 0.833333 40 8 48 -0.00555461 0.00386374 
0.09 0.833333 40 8 48 -0.0063688 -0.0041397 
0.09 0.833333 40 8 48 0.000792843 0.00824529 
0.09 0.833333 40 8 48 0.0221684 0.0126458 
0.09 0.833333 40 8 48 0.0321146 0.00584177 
0.09 0.833333 40 8 48 0.0270925 0.00521086 
0.09 0.833333 40 8 48 0.0266095 0.00037386 
0.09 0.833333 40 8 48 0.0194292 0.00779998 
0.09 0.833333 40 8 48 0.0161195 0.00194717 
0.09 0.833333 40 8 48 -0.0123352 -0.00288914 
0.09 0.833333 40 8 48 0.00732736 -0.00912823 
0.09 0.833333 40 8 48 0.00889646 0.00542078 
0.09 0.833333 40 8 48 0.0271221 0.00365955 
0.09 0.833333 40 8 48 0.00859098 -0.00266622 
0.09 0.833333 40 8 48 0.00426906 -0.00878496 
0.09 0.833333 40 8 48 -0.00357861 -0.00433757 
0.09 0.851064 40 7 47 -0.00531749 -0.00227841 
0.09 0.851064 40 7 47 -0.00326833 0.000177446 
0.09 0.851064 40 7 47 0.0144511 -0.00560484 
0.09 0.851064 40 7 47 0.00340933 0.00420642 
0.09 0.851064 40 7 47 0.0326797 0.00652685 
0.09 0.851064 40 7 47 0.0112384 0.00146011 
0.09 0.851064 40 7 47 -0.00976766 0.00766608 
0.09 0.851064 40 7 47 -0.00984354 0.0124773 
0.09 0.851064 40 7 47 -0.00488661 0.00551441 
0.09 0.851064 40 7 47 -0.000261403 0.00438535 
0.09 0.851064 40 7 47 0.00197735 0.00777685 
0.09 0.851064 40 7 47 0.0185174 0.00859506 
0.09 0.851064 40 7 47 0.00570414 -0.0113492 
0.09 0.851064 40 7 47 -0.00383136 -0.00344096 
0.09 0.851064 40 7 47 -0.00883181 0.0137648 
0.09 0.851064 40 7 47 -0.00225572 0.0153297 
0.09 0.851064 40 7 47 -0.00106306 -0.0060953 
0.09 0.851064 40 7 47 -0.00387829 0.0147362 
0.09 0.851064 40 7 47 -0.00162094 0.0108954 
0.09 0.851064 40 7 47 -0.00142002 0.00136493 
0.09 0.851064 40 7 47 0.0122642 -0.00526384 
0.09 0.851064 40 7 47 0.0144437 4.32568e-05 
0.09 0.851064 40 7 47 0.015308 -0.00236785 
0.09 0.851064 40 7 47 0.013545 -0.00078306 
0.09 0.851064 40 7 47 0.0167411 0.00281472 
0.09 0.851064 40 7 47 0.0192872 -0.00191683 
0.09 0.851064 40 7 47 0.022915 0.00107661 
0.09 0.851064 40 7 47 0.0264711 0.000288255 
0.09 0.851064 40 7 47 0.0273664 -3.01449e-05 
0.09 0.851064 40 7 47 0.022251 -0.00773801 
0.09 0.851064 40 7 47 -0.00805376 -0.00549238 
0.09 0.851064 40 7 47 0.00422355 0.00216708 
0.09 0.851064 40 7 47 -0.000274803 -0.00428792 
0.09 0.851064 40 7 47 0.00316179 0.0033787 
0.09 0.851064 40 7 47 0.0154852 0.00600072 
0.09 0.851064 40 7 47 0.0258657 -0.0139435 
0.09 0.851064 40 7 47 0.0300731 -0.0104515 
0.09 0.851064 40 7 47 0.0274574 -0.00275322 
0.09 0.851064 40 7 47 0.0223249 -0.000144011 
0.09 0.851064 40 7 47 0.0146334 -0.00812538 
0.09 0.851064 40 7 47 0.00504082 -0.0128815 
0.09 0.851064 40 7 47 0.00762972 0.0141168 
0.09 0.851064 40 7 47 0.0130309 0.0154416 
0.09 0.851064 40 7 47 0.00932723 0.00365237 
0.09 0.851064 40 7 47 0.00731394 0.0113805 
0.09 0.851064 40 7 47 0.00705972 -0.0150004 
0.09 0.851064 40 7 47 0.00832353 -0.0026705 
0.09 0.851064 40 7 47 0.00420595 -0.00342203 
0.09 0.833333 40 8 48 -0.00365638 0.00227464 
0.09 0.833333 40 8 48 0.0077715 0.000714838 
0.09 0.833333 40 8 48 0.00515913 -0.00167314 
0.09 0.833333 40 8 48 0.0250522 0.00979733 
0.09 0.833333 40 8 48 0.00675379 -0.0168359 
0.09 0.833333 40 8 48 -0.0159404 0.00943403 
0.09 0.833333 40 8 48 -0.0181609 -0.00954188 
0.09 0.833333 40 8 48 -0.0141533 0.00336026 
0.09 0.833333 40 8 48 -0.00737058 -0.00202631 
0.09 0.833333 40 8 48 0.00775293 0.00443099 
0.09 0.833333 40 8 48 0.00780154 -0.00924421 
0.09 0.833333 40 8 48 0.0121419 -0.00197258 
0.09 0.833333 40 8 48 0.00292321 0.00716729 
0.09 0.833333 40 8 48 -0.00916591 0.0110193 
0.09 0.833333 40 8 48 -0.00891765 -0.00235701 
0.09 0.833333 40 8 48 -0.00143219 0.00114095 
0.09 0.833333 40 8 48 -0.00641367 0.00604329 
0.09 0.833333 40 8 48 -0.0018343 0.0104213 
0.09 0.833333 40 8 48 -0.00123451 0.0150233 
0.09 0.833333 40 8 48 0.0162898 -0.0254999 
0.09 0.833333 40 8 48 -0.00440383 -0.00156349 
0.09 0.833333 40 8 48 0.0121551 0.00512695 
0.09 0.833333 40 8 48 0.013604 0.00878502 
0.09 0.833333 40 8 48 0.0136126 0.000653762 
0.09 0.833333 40 8 48 0.0169442 0.00178175 
0.09 0.833333 40 8 48 0.0209206 -0.00194235 
0.09 0.833333 40 8 48 0.0222894 -0.00559181 
0.09 0.833333 40 8 48 0.0229265 -0.00914734 
0.09 0.833333 40 8 48 0.0193843 -0.00453041 
0.09 0.833333 40 8 48 0.01396 0.00229351 
0.09 0.833333 40 8 48 0.00728267 0.00426152 
0.09 0.833333 40 8 48 -0.00062644 0.000342744 
0.09 0.833333 40 8 48 -5.22917e-05 0.0021999 
0.09 0.833333 40 8 48 0.00198639 -0.00344256 
0.09 0.833333 40 8 48 0.0316484 0.00253367 
0.09 0.833333 40 8 48 0.0340801 -0.00299462 
0.09 0.833333 40 8 48 0.0305306 -0.00347592 
0.09 0.833333 40 8 48 0.0258453 -0.00163898 
0.09 0.833333 40 8 48 0.0206923 -0.00676723 
0.09 0.829787 39 8 47 0.0112705 0.000915661 
0.09 0.829787 39 8 47 0.000186214 -0.00879073 
0.09 0.829787 39 8 47 0.0101198 0.00369622 
0.09 0.829787 39 8 47 0.0153857 0.00846278 
0.09 0.829787 39 8 47 0.0089303 -0.00640506 
0.09 0.829787 39 8 47 0.00891976 0.0119027 
0.09 0.829787 39 8 47 0.0127839 -0.00301744 
0.09 0.829787 39 8 47 0.0150431 -0.000799669 
0.09 0.829787 39 8 47 -0.00670466 0.000363821 
0.09 0.829787 39 8 47 -0.00442769 0.000760308 
0.09 0.829787 39 8 47 0.0200571 -0.00193152 
0.09 0.829787 39 8 47 -0.00186567 -0.000443706 
0.09 0.829787 39 8 47 0.0335607 -0.011872 
0.09 0.829787 39 8 47 0.0113238 0.00835754 
0.09 0.829787 39 8 47 -0.0176653 0.00682419 
0.09 0.829787 39 8 47 -0.0116889 -0.00482723 
0.09 0.829787 39 8 47 -0.00680496 0.00749596 
0.09 0.829787 39 8 47 0.00482961 0.00071039 
0.09 0.829787 39 8 47 0.00790735 -0.0108962 
0.09 0.829787 39 8 47 0.00506279 0.0171913 
0.09 0.829787 39 8 47 0.00869282 -0.00448962 
0.09 0.829787 39 8 47 -0.00502772 -0.0238112 
0.09 0.829787 39 8 47 -0.00782612 0.00699249 
0.09 0.829787 39 8 47 -0.00268222 0.0166911 
0.09 0.829787 39 8 47 -0.00252543 -0.00674056 
0.09 0.829787 39 8 47 -0.0102754 0.00971346 
0.09 0.829787 39 8 47 0.0118142 -0.0383331 
0.09 0.829787 39 8 47 -0.0212261 0.044607 
0.09 0.829787 39 8 47 0.0118044 0.00237024 
0.09 0.829787 39 8 47 0.0139752 0.00354166 
0.09 0.829787 39 8 47 0.0133578 -0.0106925 
0.09 0.829787 39 8 47 0.0129632 -0.0013818 
0.09 0.829787 39 8 47 0.0159437 0.00229361 
0.09 0.829787 39 8 47 0.0190688 -8.53138e-05 
0.09 0.829787 39 8 47 0.0219044 0.00475795 
0.09 0.829787 39 8 47 0.0228175 0.0105057 
0.09 0.829787 39 8 47 0.0262081 -0.000887147 
0.09 0.829787 39 8 47 0.0068541 0.00826534 
0.09 0.829787 39 8 47 0.000127059 0.000770717 
0.09 0.829787 39 8 47 -0.00150576 0.0049275 
0.09 0.829787 39 8 47 -0.00480382 -0.00547277 
0.09 0.829787 39 8 47 0.0027534 0.00503464 
0.09 0.829787 39 8 47 0.0178578 0.00240137 
0.09 0.829787 39 8 47 0.0322131 -0.0148735 
0.09 0.829787 39 8 47 0.0321833 -0.0087448 
0.09 0.829787 39 8 47 0.02844 0.00152911 
0.09 0.829787 39 8 47 0.0231422 0.00353493 
0.09 0.829787 39 8 47 0.0150181 -0.000290551 
0.09 0.833333 40 8 48 0.00640683 -0.00667696 
0.09 0.833333 40 8 48 0.000611369 0.0165508 
0.09 0.833333 40 8 48 0.0144992 0.0123166 
0.09 0.833333 40 8 48 0.00814502 0.00511609 
0.09 0.833333 40 8 48 0.00993745 0.00480926 
0.09 0.833333 40 8 48 0.015394 -0.0195279 
