-0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.86742 -60.7194 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.133424 -9.33969 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.217035 -15.1925 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.0835 -5.01 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.512002 -30.7201 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 0.345183 20.711 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 0.247539 14.8523 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.499381 -29.9629 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.499381 -29.9629 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.499381 -29.9629 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
-0.856614 -59.963 -0.499381 -29.9629 0.3575 25.025 -0.5005 -35.035 -0.0835 -5.01 0.3575 25.025 
