0.09 0.165465 0.112521 -1 -1 0.2 0.2 -1 -1 
0.09 0.256194 0.112378 -1 -1 0.36 0.36 -1 -1 
0.09 0.37051 0.0879289 -1 -1 0.488 0.488 -1 -1 
0.09 0.494844 0.0230587 -1 -1 0.5904 0.5904 -0.999999 -1 
0.09 0.603737 -0.10098 -1 -1 0.67232 0.67232 -1 -0.999999 
0.09 0.673962 -0.295317 -1 -1 0.737856 0.737856 -1 -0.999999 
0.09 0.698216 -0.533778 -1 -1 0.790285 0.790285 -0.999999 -1 
0.09 0.682288 -0.73329 -1 -1 0.832228 0.832228 -0.999999 -1 
0.09 0.639434 -0.836927 -1 -1 0.865782 0.865782 -1 -1 
0.09 0.584478 -0.872712 -1 -1 0.892626 0.892626 -1 -1 
0.09 0.524579 -0.880863 -1 -1 0.914101 0.914101 -1 -1 
0.09 0.459421 -0.879792 -1 -1 0.931281 0.931281 -1 -1 
0.09 0.38477 -0.875404 -1 -1 0.945024 0.945024 -1 -1 
0.09 0.293433 -0.869116 -1 -1 0.95602 0.95602 -1 -1 
0.09 0.174346 -0.860687 -1 -1 0.964816 0.964816 -1 -1 
0.09 0.0116978 -0.848853 -1 -1 0.971853 0.971853 -1 -1 
0.09 -0.209658 -0.83106 -1 -1 0.977482 0.977482 -1 -1 
0.09 -0.476083 -0.802955 -1 -1 0.981986 0.981986 -1 -1 
0.09 -0.708076 -0.759738 -1 -1 0.985588 0.985588 -1 -1 
0.09 -0.832564 -0.702618 -1 -1 0.988471 0.988471 -0.999999 -1 
0.09 -0.875298 -0.640413 -1 -1 0.990777 0.990777 -1 -1 
0.09 -0.88499 -0.578528 -1 -1 0.992621 0.992621 -1 -1 
0.09 -0.884307 -0.516087 -1 -1 0.994097 0.994097 -0.999999 -1 
0.09 -0.880362 -0.449249 -1 -1 0.995278 0.995278 -0.999999 -1 
0.09 -0.874948 -0.372439 -1 -1 0.996222 0.996222 -1 -1 
0.09 -0.868142 -0.277691 -1 -1 0.996978 0.996978 -1 -1 
0.09 -0.859225 -0.153154 -1 -1 0.997582 0.997582 -1 -1 
0.09 -0.846668 0.017573 -1 -1 0.998066 0.998066 -1 -1 
0.09 -0.827638 0.247927 -1 -1 0.998453 0.998453 -1 -1 
0.09 -0.797517 0.51577 -1 -1 0.998762 0.998762 -1 -1 
0.09 -0.75188 0.734029 -1 -1 0.99901 0.99901 -1 -1 
0.09 -0.693384 0.842767 -1 -1 0.999208 0.999208 -1 -1 
0.09 -0.631069 0.878027 -1 1 0.999366 0.999366 -1 -1 
0.09 -0.569261 0.885271 -1 1 0.999493 0.999493 -1 -1 
0.09 -0.506449 0.883847 -1 1 0.999594 0.999594 -1 -1 
0.09 -0.438515 0.879629 -1 1 0.999675 0.999675 -0.999998 -1 
0.09 -0.359595 0.874025 -1 1 0.99974 0.99974 -1 -0.999999 
0.09 -0.261247 0.866964 -1 1 0.999792 0.999792 -1 -0.999997 
0.09 -0.13091 0.857623 -1 1 0.999834 0.999834 -0.999999 -1 
0.09 0.0482468 0.844316 -1 0.9375 0.999867 0.999867 -0.999999 -1 
0.09 0.287199 0.823956 -1 0.875 0.999894 0.999894 -0.999999 -1 
0.09 0.554286 0.791709 -1 0.8125 0.999915 0.999915 -1 -1 
0.09 0.757261 0.743712 -1 0.75 0.999932 0.999932 -1 -1 
0.09 0.851331 0.684077 1 0.6875 0.999946 0.999946 -1 -1 
0.09 0.880179 0.621747 1 0.625 0.999956 0.999956 -1 -1 
0.09 0.885378 0.559976 1 0.5625 0.999965 0.999965 -1 -1 
0.09 0.88333 0.496698 1 0.5 0.999972 0.999972 -1 -1 
0.09 0.878868 0.427537 1 0.4375 0.999978 0.999978 -1 -1 
0.09 0.87307 0.346321 1 0.375 0.999982 0.999982 -1 -1 
0.09 0.865737 0.244092 1 0.3125 0.999986 0.999986 -1 -1 
0.09 0.855934 0.107562 1 0.25 0.999989 0.999989 -1 -1 
0.09 0.841809 -0.0803418 0.953488 0.1875 0.999991 0.999991 -1 -0.999999 
0.09 0.820007 -0.327269 0.906977 0.125 0.999993 0.999993 -0.999999 -1 
0.09 0.785529 -0.591246 0.860465 0.0625 0.999994 0.999994 -1 -1 
0.09 0.73527 -0.777824 0.813953 0 0.999995 0.999995 -1 -0.999999 
0.09 0.674725 -0.858464 0.767442 -0.0625 0.999996 0.999996 -1 -0.999999 
0.09 0.612448 -0.881849 0.72093 -0.125 0.999997 0.999997 -1 -0.999999 
0.09 0.55066 -0.885341 0.674419 -0.1875 0.999998 0.999998 -1 -1 
0.09 0.486818 -0.882764 0.627907 -0.25 0.999998 0.999998 -1 -1 
0.09 0.416292 -0.878078 0.581395 -0.3125 0.999998 0.999998 -1 -1 
0.09 0.332582 -0.872082 0.534884 -0.375 0.999999 0.999999 -1 -1 
0.09 0.226173 -0.864455 0.488372 -0.4375 0.999999 0.999999 -1 -1 
0.09 0.0830475 -0.854151 0.44186 -0.5 0.999999 0.999999 -1 -1 
0.09 -0.113858 -0.839132 0.395349 -0.5625 0.999999 0.999999 -1 -1 
0.09 -0.367879 -0.815771 0.348837 -0.625 0.999999 0.999999 -1 -1 
0.09 -0.62629 -0.778973 0.302326 -0.6875 1 1 -1 -1 
0.09 -0.795828 -0.726589 0.255814 -0.75 1 1 -1 -1 
