13.5731 13.5731
10.7108 10.7108
9.15862 9.15862
7.80835 7.80835
7.70319 7.70319
7.57074 7.57074
6.96111 6.96111
6.60816 6.60816
6.40402 6.40402
6.28459 6.28459
6.20253 6.20253
6.15456 6.15456
6.12678 6.12678
6.11318 6.11318
6.10021 6.10021
6.09446 6.09446
6.13501 6.13501
6.0769 6.0769
5.97359 5.97359
5.79453 5.79453
6.23486 6.23486
6.41093 6.41093
5.89324 5.89324
5.59065 5.59065
5.41373 5.41373
5.31085 5.31085
5.24699 5.24699
5.20226 5.20226
5.18721 5.18721
5.17544 5.17544
5.16852 5.16852
5.16485 5.16485
5.16263 5.16263
5.12518 5.12518
5.19537 5.19537
4.92042 4.92042
5.4522 5.4522
6.11734 6.11734
5.96511 5.96511
5.87873 5.87873
5.83068 5.83068
5.80716 5.80716
5.62763 5.62763
5.52072 5.52072
5.44858 5.44858
5.40969 5.40969
5.38224 5.38224
5.36422 5.36422
5.35398 5.35398
5.31959 5.31959
5.35477 5.35477
4.90641 4.90641
5.50371 5.50371
6.46167 6.46167
6.47397 6.47397
6.46022 6.46022
6.42484 6.42484
6.36712 6.36712
6.29247 6.29247
6.05406 6.05406
5.86766 5.86766
5.63108 5.63108
5.44926 5.44926
5.30419 5.30419
5.23169 5.23169
5.07999 5.07999
4.89744 4.89744
4.73007 4.73007
5.17093 5.17093
6.08445 6.08445
5.96837 5.96837
5.87276 5.87276
4.99466 4.99466
4.04972 4.04972
3.17756 3.17756
14.0118 14.0118
8.17546 8.17546
9.86569 9.86569
7.13183 7.13183
7.07125 7.07125
6.83427 6.83427
6.69932 6.69932
6.63112 6.63112
6.82567 6.82567
6.37763 6.37763
6.13236 6.13236
6.77041 6.77041
6.94003 6.94003
7.25296 7.25296
7.22174 7.22174
7.12795 7.12795
7.43411 7.43411
7.3171 7.3171
6.84379 6.84379
6.66968 6.66968
6.49281 6.49281
6.31812 6.31812
6.17968 6.17968
6.0982 6.0982
6.04848 6.04848
6.54427 6.54427
7.57049 7.57049
8.0807 8.0807
8.72841 8.72841
9.30516 9.30516
9.66858 9.66858
9.73907 9.73907
9.59637 9.59637
9.34154 9.34154
8.96673 8.96673
8.84511 8.84511
8.54164 8.54164
8.42254 8.42254
7.98021 7.98021
7.52442 7.52442
7.74358 7.74358
7.46605 7.46605
8.41803 8.41803
9.03901 9.03901
9.68415 9.68415
9.80529 9.80529
10.0703 10.0703
10.2347 10.2347
10.3495 10.3495
10.4373 10.4373
10.7495 10.7495
10.8094 10.8094
10.3164 10.3164
9.96974 9.96974
9.61954 9.61954
9.26929 9.26929
9.27085 9.27085
9.06251 9.06251
8.76095 8.76095
8.96544 8.96544
9.38304 9.38304
9.84409 9.84409
9.78054 9.78054
10.2897 10.2897
10.1074 10.1074
9.59097 9.59097
9.29252 9.29252
8.80829 8.80829
8.31522 8.31522
7.8794 7.8794
7.49296 7.49296
7.17293 7.17293
6.95976 6.95976
7.06891 7.06891
6.98343 6.98343
7.70624 7.70624
8.28746 8.28746
8.84262 8.84262
9.12262 9.12262
8.99241 8.99241
8.64594 8.64594
8.51641 8.51641
8.14116 8.14116
7.68254 7.68254
7.046 7.046
6.45972 6.45972
6.22388 6.22388
5.97485 5.97485
5.60644 5.60644
5.89643 5.89643
6.55093 6.55093
6.95704 6.95704
7.64944 7.64944
8.0229 8.0229
8.15741 8.15741
8.29592 8.29592
7.90572 7.90572
7.73822 7.73822
7.57002 7.57002
7.23044 7.23044
7.04059 7.04059
6.88779 6.88779
6.64748 6.64748
6.31786 6.31786
6.09423 6.09423
5.89054 5.89054
5.74867 5.74867
6.05314 6.05314
6.63629 6.63629
7.04126 7.04126
6.90806 6.90806
7.42612 7.42612
7.35 7.35
7.23184 7.23184
6.74566 6.74566
6.61842 6.61842
6.69227 6.69227
6.58728 6.58728
6.42946 6.42946
6.17993 6.17993
5.99556 5.99556
6.08376 6.08376
6.47946 6.47946
6.75522 6.75522
7.46279 7.46279
8.03411 8.03411
8.35625 8.35625
8.27818 8.27818
8.29765 8.29765
7.8895 7.8895
7.66887 7.66887
7.41348 7.41348
7.15854 7.15854
7.13076 7.13076
6.69726 6.69726
6.37411 6.37411
6.27083 6.27083
6.04747 6.04747
5.92177 5.92177
6.6397 6.6397
7.27648 7.27648
7.28413 7.28413
7.66477 7.66477
7.76807 7.76807
7.4703 7.4703
7.33011 7.33011
7.20823 7.20823
6.92057 6.92057
6.81169 6.81169
6.52968 6.52968
6.30372 6.30372
6.16437 6.16437
5.97797 5.97797
6.02573 6.02573
6.18444 6.18444
6.62158 6.62158
6.87786 6.87786
7.39626 7.39626
7.515 7.515
7.67497 7.67497
7.42111 7.42111
7.29546 7.29546
6.90666 6.90666
6.64487 6.64487
6.55849 6.55849
6.39168 6.39168
6.08315 6.08315
5.89207 5.89207
6.11646 6.11646
5.79766 5.79766
6.65867 6.65867
7.06969 7.06969
7.646 7.646
7.90031 7.90031
8.028 8.028
7.87866 7.87866
7.91003 7.91003
7.72509 7.72509
7.61516 7.61516
7.26464 7.26464
6.88668 6.88668
6.64047 6.64047
6.40596 6.40596
6.23722 6.23722
6.49688 6.49688
6.85015 6.85015
6.91856 6.91856
7.33012 7.33012
7.86372 7.86372
7.91985 7.91985
8.00467 8.00467
8.07126 8.07126
8.04696 8.04696
7.85746 7.85746
7.8041 7.8041
7.69073 7.69073
7.34655 7.34655
7.02201 7.02201
6.89306 6.89306
6.64624 6.64624
6.44062 6.44062
6.33204 6.33204
6.69462 6.69462
7.21752 7.21752
7.37374 7.37374
7.49191 7.49191
7.8055 7.8055
7.65479 7.65479
7.40463 7.40463
7.18638 7.18638
6.85284 6.85284
6.38621 6.38621
6.39077 6.39077
6.06642 6.06642
5.78995 5.78995
5.61639 5.61639
5.74586 5.74586
6.20581 6.20581
6.50984 6.50984
7.18868 7.18868
7.65768 7.65768
7.7811 7.7811
7.57651 7.57651
7.51879 7.51879
7.46119 7.46119
6.93805 6.93805
6.44514 6.44514
6.00523 6.00523
5.979 5.979
5.56013 5.56013
5.38681 5.38681
5.38891 5.38891
5.10556 5.10556
5.47808 5.47808
6.31911 6.31911
6.81623 6.81623
6.69099 6.69099
6.95432 6.95432
6.87478 6.87478
6.62654 6.62654
6.68655 6.68655
6.2801 6.2801
5.90285 5.90285
5.62767 5.62767
5.38874 5.38874
5.06316 5.06316
4.94899 4.94899
4.76819 4.76819
4.83076 4.83076
4.98958 4.98958
5.44211 5.44211
5.71107 5.71107
6.23614 6.23614
6.31756 6.31756
6.3065 6.3065
6.07295 6.07295
6.01142 6.01142
5.60653 5.60653
5.27991 5.27991
5.31792 5.31792
5.15273 5.15273
4.90752 4.90752
4.71421 4.71421
4.88979 4.88979
4.53728 4.53728
5.43256 5.43256
5.83504 5.83504
6.44279 6.44279
6.68014 6.68014
6.84099 6.84099
6.69502 6.69502
6.7893 6.7893
6.63808 6.63808
6.44093 6.44093
6.08739 6.08739
5.74226 5.74226
5.4705 5.4705
5.14585 5.14585
4.96067 4.96067
4.98303 4.98303
5.05874 5.05874
5.06506 5.06506
5.47941 5.47941
6.01971 6.01971
6.0798 6.0798
6.19222 6.19222
6.29623 6.29623
6.20709 6.20709
5.98993 5.98993
5.93147 5.93147
5.81775 5.81775
5.41576 5.41576
5.05257 5.05257
4.86043 4.86043
4.75068 4.75068
4.36438 4.36438
4.57972 4.57972
5.03232 5.03232
5.44276 5.44276
5.31493 5.31493
5.60447 5.60447
5.66069 5.66069
5.3767 5.3767
5.05388 5.05388
4.70049 4.70049
4.25902 4.25902
3.94338 3.94338
3.93019 3.93019
3.55505 3.55505
3.37579 3.37579
3.28079 3.28079
3.10435 3.10435
3.8192 3.8192
4.33587 4.33587
4.85512 4.85512
5.26989 5.26989
5.10166 5.10166
4.89267 4.89267
4.80743 4.80743
4.78469 4.78469
4.1134 4.1134
3.66189 3.66189
3.34985 3.34985
3.39497 3.39497
3.05045 3.05045
2.85346 2.85346
2.87721 2.87721
2.67994 2.67994
3.09752 3.09752
3.76936 3.76936
4.12775 4.12775
4.28256 4.28256
4.45036 4.45036
4.11385 4.11385
3.98402 3.98402
3.854 3.854
3.52144 3.52144
3.45189 3.45189
3.31968 3.31968
3.11213 3.11213
2.99085 2.99085
2.7578 2.7578
2.57718 2.57718
2.4004 2.4004
2.71358 2.71358
3.2244 3.2244
3.58627 3.58627
3.40895 3.40895
3.80756 3.80756
3.86617 3.86617
3.49835 3.49835
3.24595 3.24595
2.89759 2.89759
2.6814 2.6814
2.58468 2.58468
2.30682 2.30682
2.11984 2.11984
1.90448 1.90448
2.0221 2.0221
2.29126 2.29126
2.6168 2.6168
3.31984 3.31984
3.88129 3.88129
4.22129 4.22129
4.14167 4.14167
4.14446 4.14446
3.77704 3.77704
3.55887 3.55887
3.36533 3.36533
3.00904 3.00904
2.90927 2.90927
2.43007 2.43007
2.01334 2.01334
1.68971 1.68971
1.29422 1.29422
1.02206 1.02206
1.79498 1.79498
2.41533 2.41533
2.34322 2.34322
2.75673 2.75673
2.92582 2.92582
2.6603 2.6603
2.6151 2.6151
2.46136 2.46136
2.27379 2.27379
2.20673 2.20673
1.92626 1.92626
1.72958 1.72958
1.6201 1.6201
1.50576 1.50576
1.45498 1.45498
1.70454 1.70454
2.13461 2.13461
2.43399 2.43399
2.94359 2.94359
3.01677 3.01677
3.17339 3.17339
2.86196 2.86196
2.64161 2.64161
2.08763 2.08763
1.83555 1.83555
1.4938 1.4938
1.30808 1.30808
1.05285 1.05285
0.825865 0.825865
0.816709 0.816709
0.624901 0.624901
1.52602 1.52602
1.85109 1.85109
2.42185 2.42185
2.72552 2.72552
2.85096 2.85096
2.69795 2.69795
2.76662 2.76662
2.51509 2.51509
2.45533 2.45533
2.16055 2.16055
1.77743 1.77743
1.45406 1.45406
1.10671 1.10671
0.925244 0.925244
1.11605 1.11605
0.94078 0.94078
0.486884 0.486884
0.754314 0.754314
1.22659 1.22659
1.24501 1.24501
1.37611 1.37611
1.53843 1.53843
1.39662 1.39662
1.19223 1.19223
1.20481 1.20481
1.21487 1.21487
0.749385 0.749385
0.520697 0.520697
0.418566 0.418566
0.321768 0.321768
0.0230273 0.0230273
0.129809 0.129809
0.467215 0.467215
1.0044 1.0044
1.15158 1.15158
1.25194 1.25194
1.32149 1.32149
1.29955 1.29955
0.996057 0.996057
0.646455 0.646455
0.0510476 0.0510476
-0.264101 -0.264101
-0.729492 -0.729492
-0.972329 -0.972329
-1.20479 -1.20479
-1.3935 -1.3935
-1.16204 -1.16204
-0.923107 -0.923107
-0.689289 -0.689289
0.012736 0.012736
0.422701 0.422701
0.543922 0.543922
0.373354 0.373354
0.340171 0.340171
0.216617 0.216617
-0.197775 -0.197775
-0.410116 -0.410116
-1.00494 -1.00494
-1.35764 -1.35764
-1.68885 -1.68885
-1.95304 -1.95304
-2.31325 -2.31325
-2.8146 -2.8146
-2.52432 -2.52432
-1.68709 -1.68709
-1.67668 -1.67668
-1.64984 -1.64984
-1.22589 -1.22589
-1.18748 -1.18748
-1.39384 -1.39384
-1.61242 -1.61242
-1.85069 -1.85069
-2.17482 -2.17482
-2.43868 -2.43868
-2.61018 -2.61018
-2.76617 -2.76617
-2.82409 -2.82409
-2.99415 -2.99415
-3.02669 -3.02669
-2.47736 -2.47736
-2.09965 -2.09965
-1.50852 -1.50852
-1.11445 -1.11445
-0.740634 -0.740634
-0.538604 -0.538604
-0.43137 -0.43137
-0.542967 -0.542967
-0.733967 -0.733967
-0.955378 -0.955378
-1.16951 -1.16951
-1.40321 -1.40321
-1.64792 -1.64792
-1.75586 -1.75586
-1.29953 -1.29953
-1.08803 -1.08803
-1.24358 -1.24358
-0.75614 -0.75614
-0.369588 -0.369588
-0.173758 -0.173758
-0.0121879 -0.0121879
0.0845361 0.0845361
0.345104 0.345104
0.886507 0.886507
0.9953 0.9953
0.44812 0.44812
-0.0548036 -0.0548036
-0.446124 -0.446124
-0.497063 -0.497063
-0.830354 -0.830354
-1.2027 -1.2027
-0.974151 -0.974151
-0.733117 -0.733117
-0.0306876 -0.0306876
0.479729 0.479729
0.93476 0.93476
0.982763 0.982763
0.803517 0.803517
0.697284 0.697284
0.675101 0.675101
0.660887 0.660887
0.56517 0.56517
0.422406 0.422406
0.340728 0.340728
0.27186 0.27186
-0.0710349 -0.0710349
-0.0484574 -0.0484574
0.0231029 0.0231029
0.614748 0.614748
1.18809 1.18809
1.14357 1.14357
0.813997 0.813997
0.503331 0.503331
0.216989 0.216989
0.0718182 0.0718182
-0.0143711 -0.0143711
0.0374072 0.0374072
-0.458839 -0.458839
-0.775619 -0.775619
-0.97192 -0.97192
-1.0722 -1.0722
-0.913289 -0.913289
-0.414014 -0.414014
-0.133851 -0.133851
0.316596 0.316596
0.801437 0.801437
1.09407 1.09407
0.818266 0.818266
0.356284 0.356284
-0.475893 -0.475893
-1.34941 -1.34941
-2.49835 -2.49835
-3.46812 -3.46812
-4.41975 -4.41975
-5.4033 -5.4033
-6.27 -6.27
-6.72892 -6.72892
-7.57913 -7.57913
-8.29279 -8.29279
-6.92709 -6.92709
-3.64966 -3.64966
-0.108878 -0.108878
2.5251 2.5251
4.08219 4.08219
4.75618 4.75618
4.87003 4.87003
4.65879 4.65879
4.61142 4.61142
4.68368 4.68368
4.60385 4.60385
4.47098 4.47098
3.94387 3.94387
4.14066 4.14066
4.43004 4.43004
5.03525 5.03525
5.58655 5.58655
6.31404 6.31404
6.86399 6.86399
6.40878 6.40878
4.89287 4.89287
3.60512 3.60512
2.88829 2.88829
2.62098 2.62098
1.82909 1.82909
0.456545 0.456545
-0.773533 -0.773533
-1.62607 -1.62607
-2.32 -2.32
-2.28791 -2.28791
-2.2014 -2.2014
-2.65922 -2.65922
-1.98121 -1.98121
0.613993 0.613993
2.61245 2.61245
4.85067 4.85067
5.72065 5.72065
4.89378 4.89378
4.05396 4.05396
3.62118 3.62118
3.37757 3.37757
3.10223 3.10223
3.04211 3.04211
2.93136 2.93136
2.49847 2.49847
2.34486 2.34486
2.38263 2.38263
2.82903 2.82903
3.32987 3.32987
4.20641 4.20641
5.81767 5.81767
6.75129 6.75129
4.89053 4.89053
5.36873 5.36873
6.0976 6.0976
7.28807 7.28807
7.48023 7.48023
7.56019 7.56019
7.61534 7.61534
6.61309 6.61309
7.02478 7.02478
7.28235 7.28235
8.30381 8.30381
9.58342 9.58342
10.052 10.052
10.9143 10.9143
10.9929 10.9929
10.7679 10.7679
10.5443 10.5443
9.43964 9.43964
7.89303 7.89303
7.81876 7.81876
7.77858 7.77858
7.4163 7.4163
8.99217 8.99217
7.62593 7.62593
6.77101 6.77101
6.60154 6.60154
6.15791 6.15791
4.81914 4.81914
2.58779 2.58779
1.08434 1.08434
2.71941 2.71941
4.38417 4.38417
5.30154 5.30154
5.57054 5.57054
5.67574 5.67574
5.76123 5.76123
5.62971 5.62971
5.5253 5.5253
5.27906 5.27906
5.08363 5.08363
4.65745 4.65745
4.21833 4.21833
5.67525 5.67525
8.17707 8.17707
8.77305 8.77305
8.2214 8.2214
7.29034 7.29034
7.00799 7.00799
6.82107 6.82107
7.89104 7.89104
8.18841 8.18841
8.45769 8.45769
8.65426 8.65426
8.82684 8.82684
9.55522 9.55522
9.49066 9.49066
8.24415 8.24415
8.53938 8.53938
9.26028 9.26028
9.79169 9.79169
10.4859 10.4859
10.3959 10.3959
10.6332 10.6332
11.0145 11.0145
10.416 10.416
9.92258 9.92258
9.43078 9.43078
10.4398 10.4398
10.4399 10.4399
10.0709 10.0709
9.71596 9.71596
9.52423 9.52423
9.07737 9.07737
8.95772 8.95772
10.3654 10.3654
11.3134 11.3134
11.1675 11.1675
9.98975 9.98975
8.46092 8.46092
6.99148 6.99148
5.73773 5.73773
5.21413 5.21413
4.88551 4.88551
4.61654 4.61654
4.18684 4.18684
3.79149 3.79149
3.51306 3.51306
3.29549 3.29549
3.69918 3.69918
3.9872 3.9872
3.97117 3.97117
4.75044 4.75044
6.32967 6.32967
5.39028 5.39028
4.90348 4.90348
6.96067 6.96067
6.08163 6.08163
6.0984 6.0984
6.27068 6.27068
6.44233 6.44233
6.63339 6.63339
6.73252 6.73252
7.13644 7.13644
7.18576 7.18576
7.4048 7.4048
7.72869 7.72869
7.97444 7.97444
8.64927 8.64927
9.11874 9.11874
9.04906 9.04906
7.9637 7.9637
6.23395 6.23395
5.89326 5.89326
5.47199 5.47199
4.21832 4.21832
3.52333 3.52333
4.18798 4.18798
2.31839 2.31839
1.17194 1.17194
0.972615 0.972615
0.47315 0.47315
-0.299995 -0.299995
-0.625369 -0.625369
-0.4258 -0.4258
0.311523 0.311523
2.51119 2.51119
4.4375 4.4375
5.25516 5.25516
5.30609 5.30609
5.21483 5.21483
5.14762 5.14762
4.96868 4.96868
4.71186 4.71186
4.51623 4.51623
4.30582 4.30582
4.28469 4.28469
4.64903 4.64903
6.13275 6.13275
8.7607 8.7607
9.17901 9.17901
9.34552 9.34552
9.62012 9.62012
5.66444 5.66444
4.5929 4.5929
6.82626 6.82626
7.31386 7.31386
7.46516 7.46516
7.38648 7.38648
7.56375 7.56375
7.70868 7.70868
7.73336 7.73336
8.02174 8.02174
8.59387 8.59387
8.87313 8.87313
9.67318 9.67318
10.5831 10.5831
10.8026 10.8026
11.0938 11.0938
10.9724 10.9724
10.8909 10.8909
10.2147 10.2147
9.59821 9.59821
7.67057 7.67057
7.59428 7.59428
7.1617 7.1617
7.43634 7.43634
6.78684 6.78684
6.36864 6.36864
7.8606 7.8606
8.20636 8.20636
7.82168 7.82168
6.75474 6.75474
6.50893 6.50893
6.18804 6.18804
5.72388 5.72388
5.49355 5.49355
5.23425 5.23425
4.81215 4.81215
4.54824 4.54824
4.18954 4.18954
3.71121 3.71121
3.37456 3.37456
3.30725 3.30725
3.58186 3.58186
4.73087 4.73087
6.16817 6.16817
7.12192 7.12192
8.23193 8.23193
7.60507 7.60507
6.4722 6.4722
7.08181 7.08181
7.23047 7.23047
7.35646 7.35646
7.47083 7.47083
7.55658 7.55658
8.09759 8.09759
7.91051 7.91051
7.9874 7.9874
8.5075 8.5075
8.53812 8.53812
9.00672 9.00672
9.52395 9.52395
9.94061 9.94061
10.2825 10.2825
9.98746 9.98746
10.072 10.072
9.8659 9.8659
9.32615 9.32615
7.86956 7.86956
7.47244 7.47244
7.4653 7.4653
7.62249 7.62249
9.61282 9.61282
8.77125 8.77125
8.09128 8.09128
7.97057 7.97057
8.56318 8.56318
11.3268 11.3268
11.8375 11.8375
11.0885 11.0885
9.14396 9.14396
7.3953 7.3953
