0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -1.04778 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.774914 -0.999882 0 0 0 0 0 0 
0 0 0 -0.00942046 0.5985 -0.785381 0.99926 0 0 0 0 0 0 
0 0 0 0.724576 1.00549 -1.04341 0.54439 0 0 0 0 0 0 
0 0 0 0.640965 0.5985 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.5985 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -1.04341 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -0.775732 -0.995485 0 0 0 0 0 0 
0 0 0 0.00138624 0.599419 -0.775732 0.955806 0 0 0 0 0 0 
0 0 0 0.711202 0.996646 -0.775732 0.955806 0 0 0 0 0 0 
0 0 0 0.711202 0.996646 -0.775732 0.955806 0 0 0 0 0 0 
0 0 0 0.711202 0.996646 -0.775733 0.955806 0 0 0 0 0 0 
0 0 0 0.711202 0.996646 -0.775733 0.955806 0 0 0 0 0 0 
0 0 0 0.711202 0.996646 -0.776386 0.955806 0 0 0 0 0 0 
0 0 0 0.711202 0.996646 -0.778557 0.955806 0 0 0 0 0 0 
0 0 0 0.711202 0.996646 -0.781608 0.947352 0 0 0 0 0 0 
0 0 0 0.709512 0.5985 -0.776375 0.936603 0 0 0 0 0 0 
0 0 0 0.707456 0.5985 -0.776729 0.922825 0 0 0 0 0 0 
0 0 0 0.704932 0.5985 -0.777132 0.905034 0 0 0 0 0 0 
0 0 0 0.701796 0.5985 -0.77774 0.885176 0 0 0 0 0 0 
0 0 0 0.698404 0.5985 -0.778561 0.855852 0 0 0 0 0 0 
0 0 0 0.69352 0.5985 -0.77968 0.817468 0 0 0 0 0 0 
0 0 0 0.687234 0.5985 -0.781219 0.767273 0 0 0 0 0 0 
0 0 0 0.679052 0.5985 -0.783573 0.702003 0 0 0 0 0 0 
0 0 0 0.668292 0.5985 -0.786311 0.618132 0 0 0 0 0 0 
0 0 0 0.654041 0.5985 -0.792763 0.512478 0 0 0 0 0 0 
