0 1 0.2 0.2 0 1 0.2 0.2 0 1 0.2 0.2 0 1 0.2 0.2 0 1 0.2 0.2 0 1 0.2 0.2 
0 1 0.36 0.36 0 1 0.36 0.36 0 1 0.36 0.36 0 1 0.36 0.36 0 1 0.36 0.36 0 1 0.36 0.36 
0 1 0.488 0.488 0 1 0.488 0.488 0 1 0.488 0.488 0 1 0.488 0.488 0 1 0.488 0.488 0 1 0.488 0.488 
0 1 0.5904 0.5904 0 1 0.5904 0.5904 0 1 0.5904 0.5904 0 1 0.5904 0.5904 0 1 0.5904 0.5904 0 1 0.5904 0.5904 
0 1 0.67232 0.67232 0 1 0.67232 0.67232 0 1 0.67232 0.67232 0 1 0.67232 0.67232 0 1 0.67232 0.67232 0 1 0.67232 0.67232 
0 1 0.737856 0.737856 0 1 0.737856 0.737856 0 1 0.737856 0.737856 0 1 0.737856 0.737856 0 1 0.737856 0.737856 0 1 0.737856 0.737856 
0 1 0.790285 0.790285 0 1 0.790285 0.790285 0 1 0.790285 0.790285 0 1 0.790285 0.790285 0 1 0.790285 0.790285 0 1 0.790285 0.790285 
0 1 0.832228 0.832228 0 1 0.832228 0.832228 0 1 0.832228 0.832228 0 1 0.832228 0.832228 0 1 0.832228 0.832228 0 1 0.832228 0.832228 
0 1 0.865782 0.865782 0 1 0.865782 0.865782 0 1 0.865782 0.865782 0 1 0.865782 0.865782 0 1 0.865782 0.865782 0 1 0.865782 0.865782 
0 1 0.892626 0.892626 0 1 0.892626 0.892626 0 1 0.892626 0.892626 0 1 0.892626 0.892626 0 1 0.892626 0.892626 0 1 0.892626 0.892626 
0 1 0.914101 0.914101 0 1 0.914101 0.914101 0 1 0.914101 0.914101 0 1 0.914101 0.914101 0 1 0.914101 0.914101 0 1 0.914101 0.914101 
0 1 0.931281 0.931281 0 1 0.931281 0.931281 0 1 0.931281 0.931281 0 1 0.931281 0.931281 0 1 0.931281 0.931281 0 1 0.931281 0.931281 
0 1 0.945024 0.945024 0 1 0.945024 0.945024 0 1 0.945024 0.945024 0 1 0.945024 0.945024 0 1 0.945024 0.945024 0 1 0.945024 0.945024 
0 1 0.95602 0.95602 0 1 0.95602 0.95602 0 1 0.95602 0.95602 0 1 0.95602 0.95602 0 1 0.95602 0.95602 0 1 0.95602 0.95602 
0 1 0.964816 0.964816 0 1 0.964816 0.964816 0 1 0.964816 0.964816 0 1 0.964816 0.964816 0 1 0.964816 0.964816 0 1 0.964816 0.964816 
0 1 0.971853 0.971853 0 1 0.971853 0.971853 0 1 0.971853 0.971853 0 1 0.971853 0.971853 0 1 0.971853 0.971853 0 1 0.971853 0.971853 
0 1 0.977482 0.977482 0 1 0.977482 0.977482 0 1 0.977482 0.977482 0 1 0.977482 0.977482 0 1 0.977482 0.977482 0 1 0.977482 0.977482 
0 1 0.981986 0.981986 0 1 0.981986 0.981986 0 1 0.981986 0.981986 0 1 0.981986 0.981986 0 1 0.981986 0.981986 0 1 0.981986 0.981986 
0 1 0.985588 0.985588 0 1 0.985588 0.985588 0 1 0.985588 0.985588 0 1 0.985588 0.985588 0 1 0.985588 0.985588 0 1 0.985588 0.985588 
0 1 0.988471 0.988471 0 1 0.988471 0.988471 0 1 0.988471 0.988471 0 1 0.988471 0.988471 0 1 0.988471 0.988471 0 1 0.988471 0.988471 
0 1 0.990777 0.990777 0 1 0.990777 0.990777 0 1 0.990777 0.990777 0 1 0.990777 0.990777 0 1 0.990777 0.990777 0 1 0.990777 0.990777 
0 1 0.992621 0.992621 0 1 0.992621 0.992621 0 1 0.992621 0.992621 0 1 0.992621 0.992621 0 1 0.992621 0.992621 0 1 0.992621 0.992621 
0 1 0.994097 0.994097 0 1 0.994097 0.994097 0 1 0.994097 0.994097 0 1 0.994097 0.994097 0 1 0.994097 0.994097 0 1 0.994097 0.994097 
0 1 0.995278 0.995278 0 1 0.995278 0.995278 0 1 0.995278 0.995278 0 1 0.995278 0.995278 0 1 0.995278 0.995278 0 1 0.995278 0.995278 
0 1 0.996222 0.996222 0 1 0.996222 0.996222 0 1 0.996222 0.996222 0 1 0.996222 0.996222 0 1 0.996222 0.996222 0 1 0.996222 0.996222 
0 1 0.996978 0.996978 0 1 0.996978 0.996978 0 1 0.996978 0.996978 0 1 0.996978 0.996978 0 1 0.996978 0.996978 0 1 0.996978 0.996978 
0 1 0.997582 0.997582 0 1 0.997582 0.997582 0 1 0.997582 0.997582 0 1 0.997582 0.997582 0 1 0.997582 0.997582 0 1 0.997582 0.997582 
0 1 0.998066 0.998066 0 1 0.998066 0.998066 0 1 0.998066 0.998066 0 1 0.998066 0.998066 0 1 0.998066 0.998066 0 1 0.998066 0.998066 
0 1 0.998453 0.998453 0 1 0.998453 0.998453 0 1 0.998453 0.998453 0 1 0.998453 0.998453 0 1 0.998453 0.998453 0 1 0.998453 0.998453 
0 1 0.998762 0.998762 0 1 0.998762 0.998762 0 1 0.998762 0.998762 0 1 0.998762 0.998762 0 1 0.998762 0.998762 0 1 0.998762 0.998762 
0 1 0.99901 0.99901 0 1 0.99901 0.99901 0 1 0.99901 0.99901 0 1 0.99901 0.99901 0 1 0.99901 0.99901 0 1 0.99901 0.99901 
