-1.04778 -132.628 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-0.774914 -117.62 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-0.785381 -118.196 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802213 -119.122 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -1.02052 -131.129 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.970847 -128.397 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
-1.04341 -132.388 -0.802693 -119.148 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 -0.9114 -125.127 
