0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.9114 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -0.775019 0 0 0 0 0 0 0 
0 0 0 0.3575 0.802071 -1.04789 -0.999882 0 0 0 0 0 0 
0 0 0 0.72442 0.5985 -1.03742 0.99926 0 0 0 0 0 0 
0 0 0 -0.0095758 1.00549 -0.779389 0.54439 0 0 0 0 0 0 
0 0 0 0.0740354 0.5985 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.5985 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -0.779389 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -1.04707 -0.995485 0 0 0 0 0 0 
0 0 0 0.713614 0.599419 -1.04707 0.955806 0 0 0 0 0 0 
0 0 0 0.00379762 0.996646 -1.04707 0.955806 0 0 0 0 0 0 
0 0 0 0.00379762 0.996646 -1.04707 0.955806 0 0 0 0 0 0 
0 0 0 0.00379762 0.996646 -1.04707 0.955806 0 0 0 0 0 0 
0 0 0 0.00379762 0.996646 -1.04707 0.955806 0 0 0 0 0 0 
0 0 0 0.00379762 0.996646 -1.04707 0.955806 0 0 0 0 0 0 
0 0 0 0.00379762 0.996646 -1.0469 0.955806 0 0 0 0 0 0 
0 0 0 0.00379762 0.996646 -1.0467 0.947352 0 0 0 0 0 0 
0 0 0 0.00548847 0.5985 -1.04643 0.936603 0 0 0 0 0 0 
0 0 0 0.0075437 0.5985 -1.04607 0.922825 0 0 0 0 0 0 
0 0 0 0.0100681 0.5985 -1.04567 0.905034 0 0 0 0 0 0 
0 0 0 0.0132036 0.5985 -1.04506 0.885176 0 0 0 0 0 0 
0 0 0 0.0165955 0.5985 -1.04424 0.855852 0 0 0 0 0 0 
0 0 0 0.0214803 0.5985 -1.04312 0.817468 0 0 0 0 0 0 
0 0 0 0.0277657 0.5985 -1.04158 0.767273 0 0 0 0 0 0 
0 0 0 0.0359479 0.5985 -1.03945 0.702003 0 0 0 0 0 0 
0 0 0 0.0467076 0.5985 -1.03649 0.618132 0 0 0 0 0 0 
0 0 0 0.060959 0.5985 -1.03236 0.512478 0 0 0 0 0 0 
