0.09 0 0 0 1 0.00447091 -0.010351 
0.09 0 0 0 1 -0.00871076 0.000965345 
0.09 0 0 0 1 -0.00782411 -0.0148126 
0.09 0 0 0 1 -0.00329913 -0.00647629 
0.09 0 0 0 1 -0.0106711 -0.0163265 
0.09 0 0 0 1 -0.0155816 -0.0278124 
0.09 0 0 0 1 -0.00839734 -0.0120874 
0.09 0 0 0 1 -0.00597228 -0.00690658 
0.09 0 0 0 1 0.0101561 0.000841694 
0.09 0 0 0 1 0.00131139 0.000919578 
0.09 0 0 0 1 0.0163567 -0.00881288 
0.09 0 0 0 1 0.0155828 0.00404538 
0.09 0 0 0 1 0.000250611 0.00325251 
0.09 0 0 0 1 -0.0111447 0.0148454 
0.09 0 0 0 1 -0.00111238 0.00840759 
0.09 0 0 0 1 -0.0166956 0.01267 
0.09 0 0 0 1 -0.00116331 0.00117415 
0.09 0 0 0 1 0.00308064 0.000189742 
0.09 0 0 0 1 0.0115878 -0.0128524 
0.09 0 0 0 1 -0.00111998 -0.0112858 
0.09 0 0 0 1 -0.0136499 -0.00272038 
0.09 0 0 0 1 -0.0123457 0.000588931 
0.09 0 0 0 1 -0.00921746 0.0135466 
0.09 0 0 0 1 -0.0163845 0.0231808 
0.09 0 0 0 1 -0.0285315 0.0172339 
0.09 0 0 0 1 -0.0266149 0.0122712 
0.09 0 0 0 1 -0.0364935 -0.000829648 
0.09 0 0 0 1 -0.0431558 -0.012045 
0.09 0 0 0 1 -0.0532162 -0.02215 
0.09 0 0 0 1 -0.0431716 -0.014596 
0.09 0 0 0 1 -0.0375654 -0.0267081 
0.09 0 0 0 1 -0.0425697 -0.0108765 
0.09 0 0 0 1 -0.0400028 -0.0092466 
0.09 0 0 0 1 -0.0220708 0.00624738 
0.09 0 0 0 1 -0.0159978 0.0116376 
0.09 0 0 0 1 -0.00268002 0.0174227 
0.09 0 0 0 1 -0.0180061 0.0199308 
0.09 0 0 0 1 -0.0269884 0.0226422 
0.09 0 0 0 1 -0.0109989 0.0132864 
0.09 0 0 0 1 -0.00201462 0.000626534 
0.09 0 0 0 1 -0.0107206 0.0143541 
0.09 0 0 0 1 -0.0248829 0.013228 
0.09 0 0 0 1 -0.00839766 0.0205279 
0.09 1 43 0 43 -0.0111564 0.00459613 
0.09 1 43 0 43 -0.0136492 0.0190178 
0.09 1 43 0 43 -0.0272522 0.0319059 
0.09 1 43 0 43 -0.00874939 0.0248909 
0.09 1 43 0 43 -0.0217335 0.0276129 
0.09 1 43 0 43 -0.0188816 0.0253042 
0.09 1 43 0 43 -0.0197194 0.0201723 
0.09 1 43 0 43 -0.00626053 0.0191227 
0.09 0.843137 43 8 51 0.00235268 0.00754436 
0.09 0.843137 43 8 51 -0.0105106 0.00427517 
0.09 0.843137 43 8 51 -0.0066523 0.0179251 
0.09 0.843137 43 8 51 -0.021593 0.018637 
0.09 0.843137 43 8 51 -0.018878 0.00104081 
0.09 0.843137 43 8 51 -0.0143174 -0.0102544 
0.09 0.843137 43 8 51 -0.0193722 -0.0149665 
0.09 0.843137 43 8 51 -0.019459 -0.0100242 
0.09 0.843137 43 8 51 -0.00598263 -0.0164981 
0.09 0.843137 43 8 51 -0.00504882 -0.00314988 
0.09 0.843137 43 8 51 -0.00245967 -0.00735971 
0.09 0.843137 43 8 51 0.0127373 0.00517308 
0.09 0.843137 43 8 51 0.0144176 0.00800623 
0.09 0.843137 43 8 51 0.0254192 0.00664139 
0.09 0.843137 43 8 51 0.0328118 0.0106013 
0.09 0.843137 43 8 51 0.0176047 0.00262404 
0.09 0.843137 43 8 51 0.0110505 -0.013015 
0.09 0.843137 43 8 51 0.0143618 -0.0116725 
0.09 0.843137 43 8 51 0.0250805 -0.0227345 
0.09 0.843137 43 8 51 0.0243013 -0.0292917 
0.09 0.843137 43 8 51 0.0262069 -0.0238264 
0.09 0.843137 43 8 51 0.029259 -0.0323769 
0.09 0.843137 43 8 51 0.0324821 -0.040122 
0.09 0.843137 43 8 51 0.0318642 -0.0281719 
0.09 0.843137 43 8 51 0.0245715 -0.0384273 
0.09 0.843137 43 8 51 0.023581 -0.0364055 
0.09 0.843137 43 8 51 0.0101806 -0.0217492 
0.09 0.843137 43 8 51 0.0243286 -0.00757688 
0.09 0.843137 43 8 51 0.00807557 0.00674185 
0.09 0.843137 43 8 51 -0.00236767 -0.00943337 
0.09 0.843137 43 8 51 -0.00607918 -0.0138379 
0.09 0.843137 43 8 51 0.00641967 -0.0221148 
0.09 0.843137 43 8 51 0.0121957 -0.0161932 
0.09 0.843137 43 8 51 0.0248442 -0.0294676 
0.09 0.843137 43 8 51 0.0352931 -0.0274508 
0.09 0.843137 43 8 51 0.0322652 -0.0211391 
0.09 0.843137 43 8 51 0.042686 -0.00520855 
0.09 0.843137 43 8 51 0.0385873 -0.0165245 
0.09 0.843137 43 8 51 0.0339045 -0.00164834 
0.09 0.843137 43 8 51 0.0182862 -0.00537927 
0.09 0.833333 40 8 48 0.0201747 0.00684501 
0.09 0.833333 40 8 48 0.0143564 0.00853129 
0.09 0.833333 40 8 48 -0.00107506 0.0227218 
0.09 0.833333 40 8 48 -0.012679 0.0278597 
0.09 0.833333 40 8 48 -0.0238854 0.0268256 
0.09 0.833333 40 8 48 -0.0133188 0.0279688 
0.09 0.833333 40 8 48 -0.00984608 0.0380209 
0.09 0.851064 40 7 47 0.00215676 0.0476022 
0.09 0.851064 40 7 47 -0.000796107 0.0554136 
0.09 0.851064 40 7 47 0.00516851 0.0591982 
0.09 0.851064 40 7 47 -0.00936052 0.0397638 
0.09 0.851064 40 7 47 -0.0166742 0.0259823 
0.09 0.851064 40 7 47 -0.0174508 0.0360445 
0.09 0.851064 40 7 47 -0.0261464 0.0336482 
0.09 0.851064 40 7 47 -0.0220657 0.0376716 
0.09 0.851064 40 7 47 -0.0124075 0.0363711 
0.09 0.851064 40 7 47 -0.00620196 0.0318915 
0.09 0.851064 40 7 47 -0.010025 0.0215512 
0.09 0.851064 40 7 47 0.000680277 0.0169665 
0.09 0.851064 40 7 47 0.00774385 0.00382609 
0.09 0.851064 40 7 47 0.00944209 -0.00508344 
0.09 0.851064 40 7 47 -0.0015969 -0.0105072 
0.09 0.851064 40 7 47 -0.0158622 -0.00676759 
0.09 0.851064 40 7 47 -0.0223201 -0.0208735 
0.09 0.851064 40 7 47 -0.0219005 -0.010324 
0.09 0.851064 40 7 47 -0.0305541 -0.00523634 
0.09 0.851064 40 7 47 -0.0332177 -0.00324158 
0.09 0.851064 40 7 47 -0.0263627 0.00448926 
0.09 0.851064 40 7 47 -0.0187797 -0.0112934 
0.09 0.851064 40 7 47 -0.0161508 -0.00707185 
0.09 0.851064 40 7 47 -0.00821822 0.00868515 
0.09 0.851064 40 7 47 -0.0082827 -0.00309753 
0.09 0.851064 40 7 47 -0.015549 -0.00209489 
0.09 0.851064 40 7 47 -0.025293 -0.00969775 
0.09 0.851064 40 7 47 -0.0205859 -0.00275227 
0.09 0.851064 40 7 47 -0.0321833 -0.0158897 
0.09 0.851064 40 7 47 -0.0288033 0.000209229 
0.09 0.851064 40 7 47 -0.0366543 -0.000719266 
0.09 0.851064 40 7 47 -0.0407025 -0.0150182 
0.09 0.851064 40 7 47 -0.0425121 -0.00710298 
0.09 0.851064 40 7 47 -0.0486766 -2.00836e-05 
0.09 0.851064 40 7 47 -0.0337279 0.00943579 
0.09 0.851064 40 7 47 -0.0414203 -0.000683353 
0.09 0.851064 40 7 47 -0.0323346 -9.15002e-05 
0.09 0.851064 40 7 47 -0.0325184 -0.0129967 
0.09 0.851064 40 7 47 -0.0349614 -0.0185634 
0.09 0.851064 40 7 47 -0.0238088 -0.0250626 
0.09 0.851064 40 7 47 -0.019172 -0.0114114 
0.09 0.851064 40 7 47 -0.0110047 0.00130576 
0.09 0.851064 40 7 47 -0.0198143 0.00990024 
0.09 0.851064 40 7 47 -0.014152 0.00209314 
0.09 0.851064 40 7 47 0.00213108 0.0115189 
0.09 0.851064 40 7 47 0.0062151 0.00378121 
0.09 0.851064 40 7 47 -0.00692542 0.00882926 
0.09 0.851064 40 7 47 -0.0140568 0.00101355 
0.09 0.833333 40 8 48 -0.00524537 -0.010974 
0.09 0.833333 40 8 48 -0.0147084 -0.00206316 
0.09 0.833333 40 8 48 -0.00274077 0.0115638 
0.09 0.833333 40 8 48 0.00178943 0.025415 
0.09 0.833333 40 8 48 -0.0115064 0.0309264 
0.09 0.833333 40 8 48 -0.0212875 0.0389917 
0.09 0.833333 40 8 48 -0.022613 0.0356499 
0.09 0.833333 40 8 48 -0.0338937 0.0378956 
0.09 0.833333 40 8 48 -0.0302964 0.0353141 
0.09 0.833333 40 8 48 -0.0194607 0.0403311 
0.09 0.833333 40 8 48 -0.0211787 0.0284651 
0.09 0.833333 40 8 48 -0.0244203 0.0404153 
0.09 0.833333 40 8 48 -0.0227377 0.0334462 
0.09 0.833333 40 8 48 -0.0325685 0.044604 
0.09 0.833333 40 8 48 -0.0135273 0.051185 
0.09 0.833333 40 8 48 -0.0232984 0.0336174 
0.09 0.833333 40 8 48 -0.025852 0.0170403 
0.09 0.833333 40 8 48 -0.0294247 0.0156932 
0.09 0.833333 40 8 48 -0.0123684 0.0261343 
