#SampleRate: 10
#Step	posX	posY	Yaw	vX	vY	vYaw	aX	aY	RF1	RF2	RF3	RF4	RF5	RF6	RF7...
250	2.17876e-17	3.38893	1.5708	1.50737	1.28253e-15	6.20345e-15	0.000107697	8.97406e-14	5.5	5.64144	6.10454	7.03476	8.35635	9.4146	11.4364	15	15	15	5.61356	4.47667	3.88471	3.59001	3.5	
260	3.98241e-17	3.53967	1.5708	1.50738	-1.04929e-15	-6.17517e-15	1.65612e-05	-2.28845e-13	5.5	5.64144	6.10454	7.03476	8.27404	9.32187	11.3237	14.976	15	15	5.61356	4.47667	3.88471	3.59001	3.5	
270	1.13311e-17	3.6904	1.5708	1.50737	-3.41177e-16	4.76661e-15	-7.45751e-05	-3.74214e-13	5.5	5.64144	6.10454	7.03476	8.19176	9.22917	11.2111	14.8228	15	15	5.61356	4.47667	3.88471	3.59001	3.5	
280	-4.91123e-18	3.84114	1.5708	1.50736	1.37845e-15	-5.21381e-15	-0.000165711	-1.21823e-14	5.5	5.64144	6.10454	7.03476	8.1095	9.1365	11.0986	14.6697	15	15	5.61356	4.47667	3.88471	3.59001	3.5	
290	4.6914e-17	3.99188	1.5708	1.50734	2.39169e-15	-5.17408e-15	-0.000256846	1.76031e-13	5.5	5.64144	6.10454	7.03476	8.02726	9.04386	10.9861	14.5167	14.89	15	5.61356	4.47667	3.88471	3.59001	3.5	
300	1.26556e-17	4.14262	1.5708	1.50731	8.14494e-16	-2.1831e-14	-0.000347979	4.23046e-14	5.5	5.64144	6.10454	7.03476	7.94504	8.95125	10.8736	14.3638	14.7332	15	5.61356	4.47667	3.88471	3.59001	3.5	
310	3.3058e-17	4.29335	1.5708	1.50727	6.4932e-16	2.23643e-16	-0.00043911	-3.02419e-13	5.5	5.64144	6.10454	7.03476	7.86284	8.85867	10.7612	14.211	14.5764	15	5.61356	4.47667	3.88471	3.59001	3.5	
320	2.15409e-17	4.44409	1.5708	1.50722	1.70164e-15	7.90814e-17	-0.000530239	-1.69337e-13	5.5	5.64144	6.10454	7.03476	7.78065	8.76611	10.6488	14.0582	14.4197	15	5.61356	4.47667	3.88471	3.59001	3.5	
330	4.34732e-17	4.59483	1.5708	1.50716	1.35091e-15	1.72452e-16	-0.000621364	-3.02096e-14	5.5	5.64144	6.10454	7.03476	7.69849	8.67358	10.5365	13.9055	14.2631	15	5.61356	4.47667	3.88471	3.59001	3.5	
340	2.31185e-16	4.74557	1.5708	1.50709	-1.15771e-16	-1.0506e-16	-0.000712486	1.19163e-13	5.5	5.64144	6.10454	7.03476	7.61634	8.58107	10.4242	13.7529	14.1066	15	5.61356	4.47667	3.88471	3.59001	3.5	
350	2.51776e-16	4.89631	1.5708	1.50702	2.00951e-15	-2.19205e-14	-0.000803603	7.42429e-14	5.5	5.64144	6.10454	7.03476	7.5342	8.48858	10.3119	13.6004	13.9501	15	5.61356	4.47667	3.88471	3.59001	3.5	
360	2.19184e-16	5.04704	1.5708	1.50693	1.31772e-15	-5.454e-17	-0.000894716	7.52508e-14	5.5	5.64144	6.10454	7.01509	7.45208	8.39612	10.1997	13.4479	13.7937	14.926	5.61356	4.47667	3.88471	3.59001	3.5	
370	2.30467e-16	5.19778	1.5708	1.50684	1.45158e-15	6.10367e-17	-0.000985823	-7.24984e-14	5.5	5.64144	6.10454	6.93776	7.36998	8.30368	10.0875	13.2955	13.6374	14.7569	5.61356	4.47667	3.88471	3.59001	3.5	
380	2.3675e-16	5.34852	1.5708	1.50673	-1.22964e-15	-1.08437e-16	-0.00107692	-2.11881e-13	5.5	5.64144	6.10454	6.86043	7.28789	8.21126	9.97533	13.1431	13.4811	14.5878	5.61356	4.47667	3.88471	3.59001	3.5	
390	2.00909e-16	5.49926	1.5708	1.50662	-5.30692e-16	-2.6567e-17	-0.00116802	-1.12794e-13	5.5	5.64144	6.10454	6.78312	7.20581	8.11886	9.86321	12.9908	13.3249	14.4187	5.61356	4.47667	3.88471	3.59001	3.5	
400	2.34625e-16	5.64999	1.5708	1.5065	-2.73176e-17	-1.20657e-14	-0.00125911	1.21464e-13	5.5	5.64144	6.10454	6.70581	7.12375	8.02648	9.75111	13.267	13.1688	14.2498	15	4.47667	3.88471	3.59001	3.5	
410	2.56975e-16	5.80073	1.5708	1.50637	3.6029e-16	1.56709e-16	-0.00135019	2.31977e-15	5.5	5.64144	6.10454	6.62852	7.0417	7.93412	9.63905	12.6864	13.0127	14.0808	15	4.47667	3.88471	3.59001	3.5	
420	1.9552e-16	5.95147	1.5708	1.50623	1.91366e-15	6.93863e-17	-0.00144126	1.10811e-13	5.5	5.64144	6.10454	6.55123	6.95966	7.84177	9.52701	12.5343	12.8566	13.912	15	4.47667	3.88471	3.59001	3.5	
430	1.93364e-16	6.10221	1.5708	1.50608	3.13319e-16	7.19851e-17	-0.00153232	-1.18663e-14	5.5	5.64144	6.10454	6.47395	6.87764	7.74945	9.415	12.8107	12.7006	13.7432	15	4.47667	3.88471	3.59001	3.5	
440	2.02652e-16	6.25294	1.5708	1.50592	5.16707e-16	-4.65468e-17	-0.00162337	-8.62993e-14	5.5	5.64144	6.10454	6.39668	6.79562	7.65713	9.30301	12.2301	12.5446	13.5744	15	4.47667	3.88471	3.59001	3.5	
450	2.21446e-16	6.40368	1.5708	1.50575	3.1595e-16	3.84478e-17	-0.00171442	2.46363e-13	5.5	5.64144	6.10454	6.31941	6.71361	7.56483	9.19105	12.0781	12.3887	13.4057	15	4.47667	3.88471	3.59001	3.5	
460	2.35552e-16	6.55396	1.5708	1.49837	1.54294e-15	1.72112e-17	-0.0129474	1.30459e-13	5.5	5.64144	6.10454	6.24294	6.6324	7.47337	9.08	11.9272	12.2339	13.2381	15	4.47667	3.88471	3.59001	3.5	
470	2.57879e-16	6.70395	1.5708	1.49826	-7.28147e-16	9.63665e-17	8.40423e-05	-1.59408e-14	5.5	5.64144	6.10454	6.16708	6.55181	7.38256	8.96966	11.777	12.0799	13.0715	15	4.47667	3.88471	3.59001	3.5	
480	2.43111e-16	6.85394	1.5708	1.49826	-5.32754e-16	2.7083e-17	1.59101e-05	-2.30421e-14	5.5	5.64144	6.03942	6.09122	6.47122	7.29175	8.85932	11.6269	11.9259	12.9048	14.8713	4.47667	3.88471	3.59001	3.5	
490	2.07233e-16	7.00393	1.5708	1.49826	2.80993e-16	-8.13756e-17	1.76199e-05	-1.27428e-13	5.5	5.64144	5.96421	6.01536	6.39062	7.20093	8.74899	11.4767	11.7719	12.7382	14.6793	4.47667	3.88471	3.59001	3.5	
500	2.22854e-16	7.15393	1.5708	1.49826	1.52819e-16	1.90557e-15	1.76707e-05	-8.69055e-14	5.5	5.64144	5.88899	5.9395	6.31003	7.11012	8.63865	11.7552	11.6178	12.5715	14.4872	4.47667	3.88471	3.59001	3.5	
