-0.647237	-0.940265	0.0858655
-0.654374	-0.952212	0.0887075
-0.661766	-0.96177	0.0900022
-0.669365	-0.969416	0.0900309
-0.677048	-0.975533	0.0890931
-0.68478	-0.980426	0.0874067
-0.692495	-0.984341	0.0851741
-0.700144	-0.987473	0.082558
-0.707709	-0.989978	0.0796756
-0.71513	-0.991983	0.0766477
-0.722407	-0.993586	0.073538
-0.729514	-0.994869	0.0704135
-0.736473	-0.995895	0.0673
-0.743237	-0.996716	0.0642515
-0.749799	-0.997373	0.0612929
-0.756152	-0.997898	0.0584413
-0.762317	-0.998319	0.0556968
-0.768308	-0.998655	0.0530595
-0.774095	-0.998924	0.0505483
-0.77971	-0.999139	0.0481489
-0.785123	-0.999311	0.0458765
-0.790353	-0.999449	0.0437211
-0.793947	-0.999559	0.0422764
-0.795022	-0.999647	0.0418712
-0.787534	-0.974807	0.0350711
-0.753339	-0.857527	0.0108552
-0.652431	-0.490235	0.0263074
-0.462473	-0.192188	0.0730538
-0.214592	0.0462498	0.0680384
0.0367806	0.237	0.0400878
0.258513	0.3896	0.0171837
0.43955	0.51168	0.00520274
0.244431	0.609344	0.133161
0.0837966	0.687475	0.364428
-0.0461908	0.682105	0.530415
-0.159023	0.52515	0.468092
-0.262011	0.345802	0.369437
-0.357063	0.173025	0.280993
-0.442486	0.0245833	0.218154
-0.516419	-0.0731735	0.196467
-0.578343	-0.138199	0.193726
-0.627209	-0.129599	0.247616
-0.662357	-0.124101	0.28972
-0.687694	-0.122249	0.319728
-0.704233	-0.121234	0.339888
-0.713617	-0.120757	0.351483
-0.717051	-0.118701	0.358023
-0.717051	-0.175093	0.293718
-0.714244	-0.265805	0.201098
-0.710732	-0.373038	0.114037
-0.707034	-0.476771	0.0530211
-0.703616	-0.569878	0.0178859
-0.700604	-0.655309	0.0020516
-0.697993	-0.724247	0.000689258
-0.6958	-0.779398	0.00698866
-0.694118	-0.823518	0.0167444
-0.692911	-0.858815	0.0275243
-0.692173	-0.887052	0.0379777
-0.691951	-0.909641	0.0473891
-0.69215	-0.927713	0.0554899
-0.692814	-0.94217	0.0621784
-0.693977	-0.953736	0.0674746
-0.695508	-0.962989	0.0715463
-0.69743	-0.970391	0.0745074
-0.69969	-0.976313	0.0765202
-0.702211	-0.98105	0.0777513
-0.705047	-0.98484	0.0782843
-0.70816	-0.987872	0.0782386
-0.711417	-0.990298	0.0777747
-0.714884	-0.992238	0.0769252
-0.718479	-0.993791	0.0757965
-0.722216	-0.995032	0.0744288
-0.726055	-0.996026	0.0728844
-0.729997	-0.996821	0.0711949
-0.733947	-0.997457	0.0694375
-0.737931	-0.997965	0.0676174
-0.741918	-0.998372	0.0657687
-0.745927	-0.998698	0.0638929
-0.749927	-0.998958	0.0620162
-0.753926	-0.999167	0.0601433
-0.757901	-0.999333	0.0582895
-0.761856	-0.999467	0.056459
-0.765717	-0.999573	0.0546885
-0.768437	-0.999659	0.0534637
-0.769146	-0.999727	0.0531675
-0.763118	-0.960742	0.0390552
-0.736732	-0.84645	0.0120379
-0.658355	-0.481762	0.0311851
-0.504203	-0.18541	0.101629
-0.285269	0.0516723	0.113529
-0.148627	0.241338	0.152073
0.0892326	0.39307	0.0923172
0.307056	0.514456	0.0430148
0.215135	0.611565	0.157157
0.121404	0.689252	0.322452
0.0292528	0.680874	0.42461
-0.0668786	0.523474	0.348516
-0.169225	0.347004	0.266492
-0.271182	0.174071	0.198251
-0.367732	0.0261517	0.155145
-0.454945	-0.0717421	0.146844
-0.529158	-0.138441	0.15266
-0.588887	-0.127131	0.213219
-0.63633	-0.120217	0.266373
-0.672792	-0.118451	0.307294
-0.699161	-0.117302	0.33856
-0.7171	-0.120019	0.356506
-0.727869	-0.112935	0.378143
-0.733823	-0.171214	0.316529
-0.734954	-0.260885	0.224741
-0.734225	-0.370314	0.132431
-0.73247	-0.475454	0.066057
-0.730251	-0.570013	0.0256763
-0.727563	-0.65601	0.0051198
-0.72465	-0.724808	2.50703e-08
-0.72169	-0.779846	0.00338209
-0.71872	-0.823877	0.0110579
-0.715932	-0.859102	0.0204977
-0.713412	-0.887281	0.0302304
-0.711181	-0.909825	0.0394594
-0.70929	-0.92786	0.0477728
-0.70785	-0.942288	0.054961
-0.706776	-0.95383	0.0610355
-0.706118	-0.963064	0.0660211
-0.705947	-0.970451	0.0699624
-0.706122	-0.976361	0.0730289
-0.706689	-0.981089	0.0752955
-0.707555	-0.984871	0.0769039
-0.708835	-0.987897	0.0778755
-0.710436	-0.990318	0.0783337
-0.712268	-0.992254	0.0783923
-0.714414	-0.993803	0.0780584
-0.716837	-0.995043	0.0773988
-0.719327	-0.996034	0.0765669
-0.722024	-0.996827	0.0755169
-0.724843	-0.997462	0.0743211
-0.727727	-0.997969	0.0730306
-0.730845	-0.998376	0.0715731
-0.734	-0.9987	0.0700661
-0.737224	-0.99896	0.0685058
-0.740462	-0.999168	0.0669289
-0.743781	-0.999335	0.0653081
-0.74709	-0.999468	0.0636949
-0.74924	-0.999574	0.0626672
-0.7486	-0.999659	0.0630305
-0.737934	-0.922968	0.0342376
-0.696026	-0.735951	0.00159404
-0.588369	-0.388761	0.0398432
-0.405232	-0.111009	0.0865672
-0.17418	0.111193	0.0814377
0.0661894	0.288955	0.0496245
0.287848	0.431164	0.0205395
0.27502	0.544931	0.0728519
0.231249	0.635945	0.163778
0.160854	0.634204	0.22406
0.0694387	0.479524	0.16817
-0.0415184	0.303641	0.119135
-0.156999	0.127943	0.0811921
-0.269095	-0.000602964	0.0720879
-0.3729	-0.0937093	0.0779477
-0.46344	-0.17219	0.0848264
-0.539798	-0.180625	0.129005
-0.601897	-0.158376	0.19671
-0.651267	-0.146387	0.254904
-0.688997	-0.135396	0.306474
-0.716649	-0.125793	0.349111
-0.735471	-0.115178	0.384763
-0.748295	-0.16541	0.339755
-0.754474	-0.253876	0.250598
-0.757606	-0.355672	0.161551
-0.758482	-0.452423	0.0936723
-0.758381	-0.542031	0.0468074
-0.756871	-0.620761	0.018526
-0.754509	-0.696609	0.00335242
-0.751583	-0.757287	3.25309e-05
-0.748324	-0.805829	0.00330687
-0.744842	-0.844664	0.00996443
-0.741405	-0.875731	0.0180435
-0.73802	-0.900585	0.0264274
-0.734764	-0.920468	0.0344859
-0.731889	-0.936374	0.0418142
-0.729218	-0.949099	0.0483478
-0.726964	-0.959279	0.0539703
-0.725213	-0.967424	0.0586659
-0.723787	-0.973939	0.0625762
-0.722817	-0.979151	0.0657069
-0.722282	-0.983321	0.0681414
-0.722162	-0.986657	0.0699574
-0.722424	-0.989325	0.0712364
-0.722957	-0.99146	0.0720938
-0.723841	-0.993168	0.0725369
-0.725023	-0.994535	0.0726367
-0.726477	-0.995628	0.0724422
-0.728222	-0.996502	0.0719741
-0.730232	-0.997202	0.0712732
-0.732414	-0.997761	0.070409
-0.734705	-0.998209	0.0694342
-0.737175	-0.998567	0.0683257
-0.739777	-0.998854	0.0671208
-0.742529	-0.999083	0.0658199
-0.745307	-0.999266	0.0644951
-0.748119	-0.999413	0.0631485
-0.750985	-0.999531	0.0617752
-0.752563	-0.999624	0.061039
-0.750915	-0.9997	0.0618938
-0.739221	-0.926857	0.0352072
-0.695572	-0.747138	0.00265906
-0.588552	-0.397711	0.0364203
-0.412046	-0.118169	0.0863638
-0.189176	0.105465	0.0868132
0.0471853	0.284372	0.0562576
0.270169	0.427498	0.0247524
0.297738	0.541998	0.0596632
0.285014	0.633599	0.121512
0.234987	0.66122	0.181674
0.15294	0.510149	0.127598
0.0429949	0.334689	0.0850855
-0.0750888	0.165866	0.0580592
-0.193493	0.0171293	0.0443619
-0.306165	-0.0958232	0.0442435
-0.406255	-0.189492	0.0469864
-0.493071	-0.207522	0.0815382
-0.565602	-0.195361	0.137078
-0.624532	-0.17851	0.198935
-0.671641	-0.16709	0.254572
-0.708079	-0.158283	0.302276
-0.735116	-0.147023	0.345853
-0.755299	-0.199075	0.309385
-0.767412	-0.286818	0.230971
-0.77559	-0.387609	0.150529
-0.780532	-0.481518	0.0894095
-0.784313	-0.566815	0.0473053
-0.785649	-0.645537	0.0196313
-0.785275	-0.71643	0.00473962
-0.783689	-0.773144	0.000111188
-0.781294	-0.818515	0.00138543
-0.778113	-0.854812	0.0058827
-0.774632	-0.88385	0.0119285
-0.770925	-0.90708	0.0185382
-0.767091	-0.925664	0.0251455
-0.763406	-0.940531	0.0313731
-0.75979	-0.952425	0.0371083
-0.756557	-0.96194	0.0421822
-0.753481	-0.969552	0.0466867
-0.750763	-0.975641	0.05057
-0.748525	-0.980513	0.0538186
-0.746701	-0.984411	0.0565059
-0.745486	-0.987528	0.0585845
-0.744549	-0.990023	0.0602575
-0.743984	-0.992018	0.0615208
-0.743888	-0.993615	0.0623635
-0.744027	-0.994892	0.0629334
-0.744527	-0.995913	0.0631949
-0.745331	-0.996731	0.0632018
-0.746544	-0.997385	0.062921
-0.747905	-0.997908	0.0625014
-0.749354	-0.998326	0.061987
-0.751055	-0.998661	0.0613087
-0.752955	-0.998929	0.060503
-0.755189	-0.999143	0.0595134
-0.757443	-0.999314	0.0585014
-0.759818	-0.999451	0.0574241
-0.762303	-0.999561	0.0562916
-0.76322	-0.999649	0.0558986
-0.761021	-0.999719	0.0569769
-0.751303	-0.965997	0.0460937
-0.717452	-0.855137	0.0189571
-0.628364	-0.499595	0.0165814
-0.478129	-0.199676	0.077536
-0.274666	0.0402593	0.0991777
-0.0876555	0.232207	0.102312
0.0658945	0.385766	0.102318
0.255555	0.508613	0.0640382
0.286282	0.60689	0.102789
0.281944	0.685512	0.162867
0.239905	0.683378	0.196668
0.163185	0.526688	0.132135
0.0648457	0.34752	0.0799048
-0.0462287	0.176015	0.0493922
-0.160329	0.0274173	0.0352488
-0.268859	-0.0707927	0.0392301
-0.368736	-0.136188	0.0540786
-0.455412	-0.128061	0.107159
-0.528617	-0.123041	0.164492
-0.590881	-0.120984	0.220803
-0.642188	-0.120481	0.272178
-0.683474	-0.120345	0.317114
-0.715794	-0.118565	0.356683
-0.737491	-0.176751	0.314429
-0.754098	-0.269445	0.234889
-0.766072	-0.377643	0.150877
-0.776968	-0.480027	0.0881742
-0.784407	-0.576579	0.0431923
-0.789385	-0.661263	0.0164154
-0.791955	-0.729011	0.00396189
-0.792824	-0.783208	9.24662e-05
-0.792288	-0.826567	0.00117505
-0.790575	-0.861253	0.00499532
-0.788149	-0.889003	0.0101715
-0.78539	-0.911202	0.0158286
-0.782177	-0.928962	0.021546
-0.778727	-0.943169	0.0270412
-0.775298	-0.954536	0.0321262
-0.77182	-0.963628	0.0367904
-0.768968	-0.970903	0.0407775
-0.766171	-0.976722	0.0443317
-0.763613	-0.981378	0.0474216
-0.761488	-0.985102	0.0500032
-0.759849	-0.988082	0.0520901
-0.758584	-0.990465	0.0537687
-0.75773	-0.992372	0.055057
-0.757315	-0.993898	0.0559716
-0.757273	-0.995118	0.0565705
-0.757451	-0.996095	0.056951
-0.757694	-0.996876	0.0572081
-0.758601	-0.997501	0.0570734
-0.759634	-0.998	0.0568184
-0.760832	-0.9984	0.0564383
-0.762412	-0.99872	0.0558413
-0.764344	-0.998976	0.0550522
-0.76625	-0.999181	0.0542567
-0.768278	-0.999345	0.053392
-0.770447	-0.999476	0.0524545
-0.770233	-0.999581	0.0526005
-0.765807	-0.999665	0.0546898
-0.751151	-0.985277	0.0548148
-0.702976	-0.876334	0.0300531
-0.585723	-0.541564	0.00195001
-0.415214	-0.233251	0.0331103
-0.214078	0.0133993	0.051746
-0.00964354	0.210719	0.0485597
0.193427	0.368576	0.0306771
0.383448	0.49486	0.0124127
0.437195	0.595888	0.0251834
0.457205	0.676711	0.0481831
0.423472	0.66169	0.056748
0.344689	0.50989	0.0272913
0.235653	0.341823	0.0112721
0.114468	0.177951	0.0040301
-0.0125847	0.0380292	0.00256176
-0.134145	-0.0525942	0.0066505
-0.248527	-0.11649	0.0174337
-0.349044	-0.10862	0.0578038
-0.437671	-0.108806	0.108152
-0.512889	-0.107169	0.164609
-0.577417	-0.104358	0.223785
-0.631914	-0.102336	0.280452
-0.676697	-0.0993192	0.333366
-0.714044	-0.153904	0.313757
-0.74177	-0.247734	0.244072
-0.764353	-0.354879	0.167669
-0.782136	-0.459686	0.103974
-0.796146	-0.553689	0.0587856
-0.809828	-0.64005	0.0288246
-0.819664	-0.71204	0.0115828
-0.82672	-0.769632	0.003259
-0.831005	-0.815706	0.000234056
-0.833299	-0.852565	0.000371186
-0.833731	-0.882052	0.00233494
-0.832819	-0.905641	0.00530305
-0.830928	-0.924513	0.00875812
-0.828202	-0.93961	0.0124116
-0.825188	-0.951688	0.0160022
-0.821588	-0.961351	0.0195337
-0.817758	-0.969081	0.0228987
-0.813896	-0.975264	0.0260396
-0.810067	-0.980212	0.0289494
-0.80659	-0.984169	0.0315343
-0.803515	-0.987335	0.0337899
-0.800654	-0.989868	0.0358021
-0.798094	-0.991895	0.0375587
-0.795983	-0.993516	0.0390191
-0.794054	-0.994813	0.0403041
-0.792525	-0.99585	0.0413411
-0.791769	-0.99668	0.0419885
-0.791086	-0.997344	0.0425424
-0.790842	-0.997875	0.0428628
-0.791153	-0.9983	0.0429101
-0.791667	-0.99864	0.0428377
-0.792217	-0.998912	0.0427229
-0.793236	-0.99913	0.0423925
-0.794413	-0.999304	0.0419802
-0.795761	-0.999443	0.0414865
-0.797385	-0.999554	0.0408724
-0.795736	-0.999644	0.0415784
-0.788525	-0.999715	0.0446013
-0.767754	-0.961043	0.0373607
-0.703656	-0.846707	0.0204637
-0.550959	-0.481781	0.00478558
-0.349822	-0.185425	0.0270262
-0.143137	0.0516599	0.0379459
0.0398192	0.241328	0.0406058
0.211553	0.393062	0.0329456
0.372074	0.51445	0.0202709
0.408407	0.61156	0.041271
0.437572	0.689248	0.063341
0.419108	0.681157	0.0686697
0.35724	0.523746	0.0277242
0.265905	0.347288	0.00662326
0.162059	0.17437	0.000151571
0.0471496	0.0264909	0.000426783
-0.0655541	-0.0714136	3.43332e-05
-0.174276	-0.138163	0.00130417
-0.271303	-0.126919	0.0208466
-0.360851	-0.120332	0.0578495
-0.43805	-0.118843	0.101893
-0.506814	-0.117643	0.151454
-0.566787	-0.120345	0.19931
-0.618575	-0.113239	0.255365
-0.663646	-0.171459	0.242248
-0.699244	-0.260846	0.192193
-0.729511	-0.370291	0.129039
-0.755301	-0.475565	0.0782523
-0.777292	-0.570264	0.0428607
-0.799418	-0.656211	0.0205083
-0.817012	-0.724969	0.00847189
-0.830877	-0.779975	0.00259098
-0.841241	-0.82398	0.000297943
-0.848522	-0.859184	0.000113672
-0.853478	-0.887347	0.00114708
-0.856409	-0.909878	0.00285894
-0.857973	-0.927902	0.00489006
-0.857999	-0.942322	0.00711044
-0.856854	-0.953857	0.00940954
-0.855205	-0.963086	0.0116383
-0.852801	-0.970469	0.0138457
-0.849959	-0.976375	0.0159809
-0.847366	-0.9811	0.0178847
-0.844205	-0.98488	0.0197896
-0.841267	-0.987904	0.0215024
-0.838495	-0.990323	0.0230518
-0.835941	-0.992259	0.0244352
-0.833416	-0.993807	0.0257252
-0.831492	-0.995045	0.0267496
-0.829612	-0.996036	0.027697
-0.828493	-0.996829	0.0283368
-0.827343	-0.997463	0.0289409
-0.826715	-0.997971	0.0293285
-0.826385	-0.998377	0.0295811
-0.825968	-0.998701	0.0298366
-0.826233	-0.998961	0.0298351
-0.826494	-0.999169	0.0298167
-0.827015	-0.999335	0.0296942
-0.827763	-0.999468	0.0294825
-0.824402	-0.999574	0.0306854
-0.810995	-0.99966	0.0355943
-0.771694	-0.920879	0.0222561
-0.649219	-0.730514	0.00660884
-0.418302	-0.384411	0.00114861
-0.186307	-0.107529	0.00620596
-0.00808511	0.113977	0.0148992
0.148476	0.291182	0.0203651
0.291562	0.432945	0.0199892
0.355448	0.546356	0.0364458
0.400337	0.637085	0.0560495
0.389955	0.640485	0.0627654
0.335664	0.489911	0.023792
0.246567	0.316656	0.00491245
0.153843	0.150144	1.36835e-05
0.0544658	0.00389692	0.00255721
-0.0469469	-0.106384	0.00353276
-0.140267	-0.198609	0.0034038
-0.235187	-0.215762	0.000377315
-0.3195	-0.196667	0.0150879
-0.391836	-0.177318	0.0460178
-0.459138	-0.165454	0.0862506
-0.518907	-0.156554	0.1313
-0.571568	-0.146281	0.180869
-0.618934	-0.203603	0.1725
-0.656662	-0.292676	0.132486
-0.690983	-0.394624	0.0878286
-0.720595	-0.490453	0.0529655
-0.752192	-0.578706	0.0300973
-0.779276	-0.657305	0.014877
-0.802182	-0.725844	0.00582746
-0.821237	-0.780675	0.00164529
-0.83688	-0.82454	0.000152277
-0.849245	-0.859632	0.000107892
-0.85842	-0.887706	0.000857672
-0.865837	-0.910165	0.00196502
-0.8711	-0.928132	0.0032527
-0.874104	-0.942505	0.00467868
-0.8762	-0.954004	0.0060534
-0.877298	-0.963203	0.00737959
-0.876805	-0.970563	0.00879058
-0.876091	-0.97645	0.0100719
-0.874869	-0.98116	0.0112978
-0.873559	-0.984928	0.0124031
-0.87173	-0.987942	0.0135053
-0.869726	-0.990354	0.0145511
-0.867718	-0.992283	0.0155164
-0.86604	-0.993827	0.0163296
-0.864649	-0.995061	0.0170073
-0.863755	-0.996049	0.0175016
-0.862654	-0.996839	0.0180055
-0.861743	-0.997471	0.018422
-0.860792	-0.997977	0.0188196
-0.860678	-0.998382	0.0189623
-0.860373	-0.998705	0.0191358
-0.860727	-0.998964	0.0191094
-0.860714	-0.999171	0.0191704
-0.861368	-0.999337	0.0190353
-0.862006	-0.99947	0.0188962
-0.862804	-0.999576	0.0187065
-0.858609	-0.999661	0.0198956
-0.843368	-0.999728	0.0244486
-0.797784	-0.918959	0.0146833
-0.657094	-0.727068	0.0048963
-0.392359	-0.381655	0.00011458
-0.137972	-0.105324	0.00106589
0.0381901	0.115741	0.00601414
0.181058	0.292593	0.01244
0.305986	0.434074	0.0164066
0.401724	0.547259	0.0211805
0.450949	0.637808	0.0349162
0.433696	0.666128	0.0540245
0.367225	0.514447	0.0216744
0.269226	0.338742	0.00483253
0.173847	0.16955	1.84629e-05
0.0758159	0.0205503	0.00305429
-0.0201997	-0.0925546	0.00523524
-0.106516	-0.186791	0.00644408
-0.196905	-0.205305	7.05536e-05
-0.276838	-0.189998	0.00754124
-0.343639	-0.170643	0.0299275
-0.407236	-0.158039	0.062099
-0.464596	-0.148242	0.10008
-0.516196	-0.136382	0.144259
-0.56311	-0.189805	0.139357
-0.602158	-0.278289	0.104891
-0.6387	-0.378629	0.0676367
-0.672658	-0.472559	0.0400395
-0.709969	-0.55814	0.0230521
-0.743688	-0.636311	0.0115298
-0.773424	-0.707623	0.00432975
-0.799033	-0.766098	0.00108474
-0.822048	-0.812879	8.40691e-05
-0.840877	-0.850303	8.88516e-05
-0.856467	-0.880242	0.00056523
-0.869744	-0.904194	0.00118683
-0.880136	-0.923355	0.00186791
-0.888413	-0.938684	0.00252712
-0.894373	-0.950947	0.00320067
-0.899165	-0.960758	0.00379365
-0.902363	-0.968606	0.00438815
-0.904203	-0.974885	0.00499593
-0.904964	-0.979908	0.00561665
-0.905076	-0.983926	0.00621731
-0.904949	-0.987141	0.00675551
-0.904779	-0.989713	0.00721378
-0.904561	-0.99177	0.00760539
-0.90356	-0.993416	0.00807418
-0.902674	-0.994733	0.0084748
-0.902049	-0.995786	0.00878654
-0.901282	-0.996629	0.00909111
-0.900676	-0.997303	0.00933677
-0.900122	-0.997843	0.00954946
-0.899886	-0.998274	0.00968011
-0.899491	-0.998619	0.00982631
-0.899403	-0.998895	0.00989865
-0.8992	-0.999116	0.00998313
-0.899479	-0.999293	0.0099629
-0.899244	-0.999434	0.010038
-0.899999	-0.999548	0.00991001
-0.895178	-0.999638	0.010912
-0.881973	-0.99971	0.013862
-0.848199	-0.978163	0.0168906
-0.747033	-0.874142	0.0161568
-0.510043	-0.547614	0.00141155
-0.23314	-0.238092	2.45234e-05
0.00886751	0.00952677	4.34629e-07
0.165733	0.207621	0.00175462
0.282587	0.366097	0.00697393
0.383664	0.492878	0.0119277
0.503123	0.594302	0.00831356
0.537793	0.675442	0.0189474
0.493519	0.676072	0.0333255
0.404783	0.514536	0.0120457
0.302267	0.340695	0.00147674
0.208134	0.17642	0.00100577
0.106198	0.0394956	0.00444926
0.0130403	-0.0498055	0.00394959
-0.0672065	-0.113192	0.00211467
-0.133538	-0.108529	0.000625438
-0.205356	-0.105032	0.0100648
-0.265018	-0.10509	0.025577
-0.321919	-0.104075	0.0474559
-0.374431	-0.103498	0.0734047
-0.423994	-0.100534	0.104626
-0.470647	-0.15755	0.0980294
-0.511584	-0.250444	0.0681941
-0.553242	-0.358226	0.0380314
-0.594819	-0.462514	0.0175047
-0.635663	-0.559692	0.00577165
-0.681256	-0.647754	0.00112239
-0.723649	-0.718203	2.96563e-05
-0.761511	-0.774562	0.000170341
-0.794809	-0.81965	0.000617081
-0.824229	-0.85572	0.000991701
-0.8502	-0.884576	0.00118169
-0.871041	-0.907661	0.00134105
-0.888972	-0.926129	0.00138065
-0.90305	-0.940903	0.00143285
-0.915186	-0.952722	0.00140892
-0.924767	-0.962178	0.00139956
-0.931714	-0.969742	0.00144613
-0.936831	-0.975794	0.0015181
-0.939848	-0.980635	0.00166359
-0.942604	-0.984508	0.00175592
-0.944412	-0.987606	0.0018657
-0.944821	-0.990085	0.00204882
-0.944856	-0.992068	0.00222897
-0.943692	-0.993654	0.00249624
-0.942789	-0.994924	0.00271804
-0.9422	-0.995939	0.00288784
-0.940798	-0.996751	0.00313073
-0.939772	-0.997401	0.00332112
-0.938733	-0.997921	0.00350322
-0.937591	-0.998337	0.00369001
-0.936625	-0.998669	0.00384946
-0.935655	-0.998935	0.00400431
-0.934526	-0.999148	0.00417604
-0.933655	-0.999319	0.00431172
-0.93323	-0.999455	0.00438573
-0.92803	-0.999564	0.00511706
-0.91303	-0.999651	0.00750324
-0.877886	-0.974922	0.00941589
-0.773302	-0.857587	0.00710397
-0.517569	-0.4904	0.000738134
-0.220456	-0.19232	0.000791607
0.0408686	0.046144	2.78294e-05
0.202733	0.236915	0.00116839
0.31369	0.389532	0.00575196
0.406338	0.511626	0.0110855
0.558853	0.609301	0.00254503
0.58563	0.68744	0.0103653
0.523296	0.681969	0.0251771
0.416638	0.52503	0.0117488
0.304691	0.345692	0.00168105
0.210127	0.172915	0.00138477
0.110545	0.0244531	0.00741178
0.0227249	-0.0733078	0.00922228
-0.0461196	-0.138347	0.00850589
-0.100686	-0.129603	0.000836201
-0.16385	-0.124071	0.00158241
-0.215034	-0.122136	0.00863003
-0.265743	-0.121136	0.0209111
-0.314694	-0.120666	0.037647
-0.362249	-0.118594	0.0593676
-0.409663	-0.175057	0.0550401
-0.453454	-0.270151	0.0335999
-0.499214	-0.381675	0.0138154
-0.546622	-0.485842	0.00369422
-0.593599	-0.577291	0.000265951
-0.647259	-0.661057	0.000190394
-0.696754	-0.728845	0.00102982
-0.741827	-0.783076	0.0017015
-0.78201	-0.826461	0.00197586
-0.817468	-0.861169	0.00190976
-0.848609	-0.888935	0.0016262
-0.875399	-0.911148	0.00127802
-0.897657	-0.928918	0.000977275
-0.916032	-0.943135	0.000734598
-0.930758	-0.954508	0.000564052
-0.943187	-0.963606	0.000416917
-0.95247	-0.970885	0.000339108
-0.95905	-0.976708	0.000311788
-0.964074	-0.981366	0.000299002
-0.967411	-0.985093	0.000312654
-0.970189	-0.988074	0.000319862
-0.971238	-0.99046	0.000369495
-0.97105	-0.992368	0.00045447
-0.970449	-0.993894	0.000549661
-0.969524	-0.995115	0.000654921
-0.968556	-0.996092	0.000758247
-0.967206	-0.996874	0.000880187
-0.965518	-0.997499	0.0010228
-0.964036	-0.997999	0.00115349
-0.962053	-0.998399	0.00132102
-0.961405	-0.99872	0.0013924
-0.959861	-0.998976	0.00152997
-0.958595	-0.99918	0.00164712
-0.957316	-0.999344	0.00176637
-0.956759	-0.999476	0.00182477
-0.955202	-0.99958	0.00196942
-0.948576	-0.999664	0.00260996
-0.932013	-0.999731	0.00458567
-0.896412	-0.960302	0.00408198
-0.788653	-0.849831	0.0037428
-0.522465	-0.508553	0.00019354
-0.216452	-0.206843	9.23262e-05
0.055896	0.0345258	0.000456685
0.22603	0.227621	2.5319e-06
0.337948	0.382096	0.00194906
0.42726	0.505677	0.0061492
0.612493	0.604542	6.32233e-05
0.632273	0.683633	0.00263782
0.552176	0.679601	0.0162371
0.424286	0.510241	0.00738821
0.299041	0.321949	0.000524789
0.198181	0.154779	0.00188373
0.0999693	0.027197	0.00529581
0.0186621	-0.0570351	0.00573007
-0.0398419	-0.120306	0.00647448
-0.0811484	-0.106345	0.00063487
-0.134399	-0.102911	0.000991493
-0.178366	-0.0999506	0.00614893
-0.222545	-0.0974709	0.0156435
-0.267064	-0.0986592	0.0283602
-0.312163	-0.0912463	0.048804
-0.359707	-0.146895	0.045289
-0.40373	-0.238747	0.0272195
-0.45179	-0.349559	0.0104511
-0.503225	-0.456927	0.00214346
-0.555326	-0.560239	2.41335e-05
-0.615694	-0.648191	0.00105608
-0.67267	-0.718553	0.00210525
-0.724595	-0.774842	0.00252478
-0.770546	-0.819874	0.00243328
-0.811532	-0.855899	0.00196844
-0.84702	-0.884719	0.00142121
-0.87737	-0.907775	0.000924434
-0.90366	-0.92622	0.000508958
-0.925153	-0.940976	0.000250372
-0.942535	-0.952781	0.000104982
-0.957241	-0.962225	2.48384e-05
-0.968123	-0.96978	2.74621e-06
-0.976399	-0.975824	3.30752e-07
-0.982306	-0.980659	2.71235e-06
-0.98609	-0.984527	2.444e-06
